name,uri,popularity,followers,image_url
Capriccio Stravagante,spotify:artist:7Hb8ewIvJmuQPAQ5MMVXJE,15.0,1292.0,https://i.scdn.co/image/ebdcb255475d7204204576d18490994fb62a8413
Vanderbilt Melodores,spotify:artist:7HkF8fT7TZlrQsjSgWUEXN,21.0,7113.0,https://i.scdn.co/image/ab6761610000e5eb8cb389217e22c8ecb1846122
SEKAI NO OWARI,spotify:artist:7HwzlRPa9Ad0I8rK0FPzzK,66.0,2364449.0,https://i.scdn.co/image/ab6761610000e5eb3bdc84aa8946d4d06fe2e144
Aya Nakamura,spotify:artist:7IlRNXHjoOCgEAWN5qYksg,68.0,4354625.0,https://i.scdn.co/image/ab6761610000e5eb03f842b867599fa61480357b
ANNA,spotify:artist:7K80yOTC0Id95gRaOxDG5u,70.0,418002.0,https://i.scdn.co/image/ab6761610000e5eb92f1b1492d684708437a51b0
Beth Fowler,spotify:artist:7KNW6OwcA260MsaEtnvhxV,41.0,1056.0,
mothy,spotify:artist:7LOYTIZlvOwx83g2iBL3eM,42.0,90860.0,https://i.scdn.co/image/ab67616d0000b2738d6686937b604899a9347550
Jamie Foxx,spotify:artist:7LnaAXbDVIL75IVPnndf7w,68.0,1171603.0,https://i.scdn.co/image/a3823abbd476fa00cdf95a9f5cbbe09d2f96add2
VIVIZ,spotify:artist:7Lq3yAtwi0Z7zpxEwbQQNZ,59.0,422381.0,https://i.scdn.co/image/ab6761610000e5eb119dd37374b6443e02508156
Billy Bletcher,spotify:artist:7MCVs8C2nykvXVyTyrUoVd,23.0,241.0,
Benjamin Britten,spotify:artist:7MJ1pB5d6Vjmzep2zQlorn,51.0,45769.0,https://i.scdn.co/image/40eb3ffb36cd0c98ca76630260d09b0025be373d
Play-N-Skillz,spotify:artist:7MP4jhYmFEgb0AtiOkw55s,51.0,25480.0,https://i.scdn.co/image/ab6761610000e5ebbf181c24af596cd241186adb
Wyclef Jean,spotify:artist:7aBzpmFXB4WWpPl2F7RjBe,69.0,312432.0,https://i.scdn.co/image/ab6761610000e5ebad53e714cc3481bd069bfc93
Off The Beat,spotify:artist:7aCUqnLkFEQd2FPL6RK1tW,11.0,2631.0,https://i.scdn.co/image/ab6761610000e5eb21e49fe089486042eea96c11
Verna Felton,spotify:artist:7aU90hxXexP47nEeMee6xM,39.0,6348.0,https://i.scdn.co/image/ab67616d0000b2732fa17f03805db6002c7715b3
KARA,spotify:artist:7aZ221EQfonNG2lO9Hh192,50.0,571030.0,https://i.scdn.co/image/ab6761610000e5eb05b57a10802bacfdfb26afa0
Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,86.0,20948380.0,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728
Lapillus,spotify:artist:7bcMJG1TkYFFD9Fit3STLJ,33.0,101941.0,https://i.scdn.co/image/ab6761610000e5ebb4fb123a3174f1463c7e0c63
HWASA,spotify:artist:7bmYpVgQub656uNTu6qGNQ,64.0,4734944.0,https://i.scdn.co/image/ab6761610000e5eb3977b843704948c0253b0a7d
Pavel Kühn,spotify:artist:7bzLxD5IZSXMmuuqnZ7MfY,29.0,34.0,https://i.scdn.co/image/fde9f1407c45f7ff7e6fa92d70b259de19705c09
Ty Dolla $ign,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,79.0,4868694.0,https://i.scdn.co/image/ab6761610000e5ebd9dde4a54073dbd58fb91c7d
Pinkfong,spotify:artist:7cTXfwpe9peK0UE1bZyIWZ,66.0,272262.0,https://i.scdn.co/image/ab6761610000e5eb730d0b0210405e82447ca082
LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,65.0,1657924.0,https://i.scdn.co/image/ab6761610000e5eb05cead99b1a81b82a9a42838
ZEROBASEONE,spotify:artist:7cjg7EkeZy3OI5o9Qthc6n,61.0,441669.0,https://i.scdn.co/image/ab6761610000e5ebfaacae8e651c67ef547b8d51
Kühn Mixed Choir,spotify:artist:7coad48I6XW2msLS0ms53T,12.0,58.0,https://i.scdn.co/image/ab67616d0000b2730baa26fb49c09c910a031d24
Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,90.0,80304995.0,https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b
The Little Mermaid - Cast,spotify:artist:7daJKTmmZrgval2Ck9HH2l,0.0,514.0,https://i.scdn.co/image/ab67616d0000b27327bc049f5d573b73e4cc96ef
Stephen Schwartz,spotify:artist:7daPb40K64rRtF36wd3ZOk,55.0,14337.0,https://i.scdn.co/image/6a9df2fdcda44bc0cd927eb3ad033fb95094751c
Lou Monte,spotify:artist:7dbKeVkihtOifdiu7f3rUg,53.0,10590.0,https://i.scdn.co/image/ab67616d0000b2730f2b5be5dc442c5e5e1dd24c
Ossip Schnirlin,spotify:artist:7eI7DJSWlJy2W2337B9oTL,13.0,6.0,
Aitana,spotify:artist:7eLcDZDYHXZCebtQmVFL25,73.0,2861729.0,https://i.scdn.co/image/ab6761610000e5ebf0d30477dce2b89e7c6a13bc
Wyvern Lingo,spotify:artist:7etzKNDxaZ1LefgbGrexsN,30.0,20823.0,https://i.scdn.co/image/ab6761610000e5eb61769824ec381aca10903955
NCT 127,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,70.0,7289670.0,https://i.scdn.co/image/ab6761610000e5eb8fa01bd9ebc453cbb85a4843
University of Wisconsin-Madison Fundamentally Sound,spotify:artist:7f7ezoLEjOp1K0qDSosU80,6.0,201.0,
Colby O'Donis,spotify:artist:7fObcBw9VM3x7ntWKCYl0z,66.0,155878.0,https://i.scdn.co/image/ab6761610000e5eb2c44e078944196a8c1eec256
Jonas Brothers,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,77.0,7385417.0,https://i.scdn.co/image/ab6761610000e5ebab4364d80728df548a4f7d77
Helena Bonham Carter,spotify:artist:7gX22Ua3mEH2KXTCpIfoOP,43.0,9820.0,
Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,78.0,6325546.0,https://i.scdn.co/image/c59faacbed7aa770266bad048660810eca204108
Snoop Dogg,spotify:artist:7hJcb9fa4alzcOq3EaNPoG,81.0,10859650.0,https://i.scdn.co/image/ab6761610000e5eb9a398209a4ef3360dce2dec4
NDR Chor,spotify:artist:7hMAA1N5j1Ynb49NIWO7HV,13.0,186.0,https://i.scdn.co/image/ab67616d0000b273a24bb915ac4676c4d6d5f196
Florida State University All-Night Yahtzee,spotify:artist:7hpsmZ7DZukPPg1dR2wqAy,0.0,94.0,
Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,47.0,343906.0,https://i.scdn.co/image/49da328b0629313b2c452bf35d8c50d013274f5b
BOBBY,spotify:artist:7ieMQQDR0bdBPz572mtxwS,48.0,897207.0,https://i.scdn.co/image/ab6761610000e5eb2f97d79b20d5c1106baa2c5a
säje,spotify:artist:7iitvSs52z6e7UvIo2LCYi,28.0,12433.0,https://i.scdn.co/image/ab6761610000e5eb30602b43a0900ae84529c838
Delia Darney,spotify:artist:7ikvHdyyUnB92bHTgFcctU,0.0,0.0,
Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,75.0,12450529.0,https://i.scdn.co/image/ab6761610000e5ebd66f1e0c883f319443d68c45
Frankie Wakefield,spotify:artist:7jobsaZIFhejECE605yxx6,6.0,3.0,
Foo Fighters,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,77.0,11464872.0,https://i.scdn.co/image/ab6761610000e5ebc884df599abc793c116cdf15
ONE OK ROCK,spotify:artist:7k73EtZwoPs516ZxE72KsO,69.0,5206637.0,https://i.scdn.co/image/ab6761610000e5eb8d23b8a8834a0057adf617f3
Pitches & Notes,spotify:artist:7l6eX8dYXjmQnfF04Sr4Vh,3.0,520.0,https://i.scdn.co/image/ab6761610000e5ebc42cfb7142fafbbc60fa4491
Hikaru Utada,spotify:artist:7lbSsjYACZHn1MSDXPxNF2,66.0,3245892.0,https://i.scdn.co/image/ab6761610000e5eb11664298bf538ddd205f41df
ROSALÍA,spotify:artist:7ltDVBr6mKbRvohxheJ9h1,78.0,8063655.0,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49
הפשוטע,spotify:artist:7m92aMieltH5ZpodCEHfnb,27.0,1152.0,https://i.scdn.co/image/ab67616d0000b273ce1b54ac2809d664b9e1031e
Hector Jaime Mercado,spotify:artist:7mGrd0nUrFLiz1ettU2olj,14.0,4.0,
Peter Schmalfuss,spotify:artist:7mOe6jfxX9EILXET9l5L6H,37.0,8372.0,https://i.scdn.co/image/ab67616d0000b27308fa17be7bd6194f38778767
Tatsuya Kitani,spotify:artist:7mvhRvEAHiCTQHUnH7fgnv,66.0,301519.0,https://i.scdn.co/image/ab6761610000e5eb8f3b2ac021a12b2bd5f19edd
TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,78.0,19509320.0,https://i.scdn.co/image/ab6761610000e5eb8944c8aec8db82f35980b191
Shawn Mendes,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,81.0,42654201.0,https://i.scdn.co/image/ab6761610000e5eb46e7a06fa6dfefaed6a3f0db
Jang Yi-jeong,spotify:artist:7nLakaHt1koh5mP4OIVM0F,36.0,259.0,
SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,79.0,10795757.0,https://i.scdn.co/image/ab6761610000e5eb61916bb9f5c6a1a9ba1c9ab6
Aretha Franklin,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,70.0,3267318.0,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d
Green Day,spotify:artist:7oPftvlwr6VrsViSDV7fJY,79.0,14523717.0,https://i.scdn.co/image/ab6761610000e5eb6ff0cd5ef2ecf733804984bb
Students,spotify:artist:7oaoEBdRqHXfoiGYa55Atp,42.0,817.0,https://i.scdn.co/image/ab67616d0000b27350a8f03cc6bd438ca8d306db
Paige O'Hara,spotify:artist:7oavKrnYbTZPAPq7zCuipM,45.0,8489.0,https://i.scdn.co/image/04b70356aa016a0b99be4b7402c8637e923cee93
Liz Gillies,spotify:artist:7pLntWGInZPQxc4kXxzzjB,63.0,44713.0,https://i.scdn.co/image/ab67616d0000b2733798f393b49db39c1815b29f
Basick,spotify:artist:7pXKdkQsYFCMG2omRxheJ2,36.0,41765.0,https://i.scdn.co/image/ab6761610000e5eb39bf033dbb25e5483994f51c
Vulfpeck,spotify:artist:7pXu47GoqSYRajmBCjxdD6,57.0,878257.0,https://i.scdn.co/image/ab6761610000e5eb3f8c36a57018e5221c8c458c
Gary Hoffman,spotify:artist:7qcRbaIYVuOERS3KmB71GH,7.0,669.0,https://i.scdn.co/image/ab6761610000e5ebb8c12cd9df2a39431b780065
Wolftyla,spotify:artist:7qd6KGoABHifvXKeFNe2Yb,53.0,63107.0,https://i.scdn.co/image/ab6761610000e5eb0beb6e59dd23aa0154a057f5
Shams Ahmed,spotify:artist:7rIkgg1ozqQIezA7c8Khf4,13.0,8.0,
Reol,spotify:artist:7rpKUJ0AnklJ8q9nIPVSpZ,55.0,491976.0,https://i.scdn.co/image/ab6761610000e5ebbdaffe3725449701e3261e47
Richard Marlow,spotify:artist:7rrfp80BJeAa0lpBnNgRNK,44.0,311.0,https://i.scdn.co/image/7117adc3585d0c275a20343fd6e6d6824e622498
Ben Harper And The Innocent Criminals,spotify:artist:7sJ9LR0mCMgFlzJ6Y9xP64,43.0,30909.0,https://i.scdn.co/image/ab6761610000e5eb57b304f38d13be8a733130a1
half•alive,spotify:artist:7sOR7gk6XUlGnxj3p9F54k,57.0,683916.0,https://i.scdn.co/image/ab6761610000e5ebef6fc1d1e5d9e55fae0c9bad
ONEW,spotify:artist:7sZ5ipSoboWdqXkdj6AXHo,45.0,434870.0,https://i.scdn.co/image/ab6761610000e5ebafe0cb4b9c7d0f0bad2f4be3
Lil Jon,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,71.0,1492780.0,https://i.scdn.co/image/ab6761610000e5eba12641edfc4ffbbdf58f7d15
Brave Girls,spotify:artist:7t5H3uQv0Zw6cQUnSTF5BB,48.0,347761.0,https://i.scdn.co/image/ab67616d0000b27373d59cc449e4592026c3997a
8TURN,spotify:artist:7tCg9aiVKZ5Cmhbfb7UoqM,41.0,171602.0,https://i.scdn.co/image/ab6761610000e5eb6947ee70e28e545a2aba3d07
Judy Kuhn,spotify:artist:7tHd518aPjJYUgyv9bidBz,51.0,30335.0,https://i.scdn.co/image/ab67616d0000b2736b59fdeebe247885983d6dcf
SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,88.0,16809881.0,https://i.scdn.co/image/ab6761610000e5eb0895066d172e1f51f520bc65
Nat King Cole,spotify:artist:7v4imS0moSyGdXyLgVTIV7,81.0,2167151.0,https://i.scdn.co/image/ab6761610000e5eb7fe9dd1c4225c729998f6bbb
Sally Dworsky,spotify:artist:7vK6xoR5zT4DypEu0blUku,45.0,1507.0,https://i.scdn.co/image/ab6772690000c46c4165ef3e7669f249706b8999
Rachael Yamagata,spotify:artist:7w0qj2HiAPIeUcoPogvOZ6,43.0,158692.0,https://i.scdn.co/image/ab6761610000e5eb9236c8060febc7d7fc7ea8c4
Jason Raize,spotify:artist:7wtyPvLmy8LAf2CO0Xwy4p,35.0,1864.0,
Seth Rogen,spotify:artist:7xX39IyguhWsTIg4eU2reH,46.0,4416.0,https://i.scdn.co/image/ab6761610000e5eb098ada25bad2c88d4b590dc1
Frédéric Chopin,spotify:artist:7y97mc3bZRFXzT2szRM4L4,72.0,3189091.0,https://i.scdn.co/image/ab6761610000e5ebe55372097569b7b56b439365
Lothika,spotify:artist:7yZDrVInKssNCaZkAkQGTX,57.0,8030.0,https://i.scdn.co/image/ab6761610000e5eb37db43b7d0bcd10e2b090521
Brian Press,spotify:artist:7ytM1slwsB4EJ8JYhMtBmf,20.0,75.0,https://i.scdn.co/image/ab67616d0000b273d029c07b402998f9ffca9c1b
최현석,spotify:artist:7ywGEr53ogVxLibBcb82JV,24.0,1077.0,
JEON SOMI,spotify:artist:7zYj9S9SdIunYCfSm7vzAR,64.0,2446841.0,https://i.scdn.co/image/ab6761610000e5eb8acf72a6c3da24a6483255fa
Awaken A Cappella,spotify:artist:7zjm9GiXJPq0z3bKETWl1N,4.0,1476.0,https://i.scdn.co/image/ab67616d0000b27354cb8621ada914cc67f69a41
