level_0,artist_uri,term,index,as_of_date
1060,spotify:artist:7cVZApDoQZpS447nHTsNqu,long_term,15,2023-05-31
1061,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,long_term,16,2023-05-31
1062,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,long_term,17,2023-05-31
1063,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,long_term,18,2023-05-31
1064,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,long_term,19,2023-05-31
1065,spotify:artist:6RHTUrRF63xao58xh9FXYJ,long_term,20,2023-05-31
1066,spotify:artist:01XYiBYaoMJcNhPokrg0l0,long_term,21,2023-05-31
1067,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,long_term,22,2023-05-31
1068,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,long_term,23,2023-05-31
1069,spotify:artist:26AHtbjWKiwYzsoGoUZq53,long_term,24,2023-05-31
1070,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,long_term,25,2023-05-31
1071,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,long_term,26,2023-05-31
1072,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,long_term,27,2023-05-31
1073,spotify:artist:2GQxKDojobwBjZMPf7aoh0,long_term,28,2023-05-31
1074,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,long_term,29,2023-05-31
1075,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,long_term,30,2023-05-31
1076,spotify:artist:6Xg22wJOAcnvPUfk5WvODH,long_term,31,2023-05-31
1077,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,long_term,32,2023-05-31
1078,spotify:artist:2HXd5pFHJyaQJr5aXfErrE,long_term,33,2023-05-31
1079,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,long_term,34,2023-05-31
1080,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,long_term,35,2023-05-31
1081,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,long_term,36,2023-05-31
1082,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,long_term,37,2023-05-31
1083,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,long_term,38,2023-05-31
1084,spotify:artist:630wzNP2OL7fl4Xl0GnMWq,long_term,39,2023-05-31
1085,spotify:artist:68KmkJeZGfwe1OUaivBa2L,long_term,40,2023-05-31
1086,spotify:artist:6HvZYsbFfjnjFrWF950C9d,long_term,41,2023-05-31
1087,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,long_term,42,2023-05-31
1088,spotify:artist:6QyO41KctzGc70mVaVnXQO,long_term,43,2023-05-31
1089,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,long_term,44,2023-05-31
1090,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,long_term,45,2023-05-31
1091,spotify:artist:2019zR22qK2RBvCqtudBaI,long_term,46,2023-05-31
1092,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,long_term,47,2023-05-31
1093,spotify:artist:1wKpMkucynaTfG8lyPprYV,long_term,48,2023-05-31
1094,spotify:artist:52zMTJCKluDlFwMQWmccY7,long_term,49,2023-05-31
1095,spotify:artist:1HY2Jd0NmPuamShAr6KMms,long_term,50,2023-05-31
1096,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,medium_term,1,2023-05-31
1097,spotify:artist:2dIgFjalVxs4ThymZ67YCE,medium_term,2,2023-05-31
1098,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,medium_term,3,2023-05-31
1099,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,medium_term,4,2023-05-31
1100,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,medium_term,5,2023-05-31
1101,spotify:artist:41MozSoPIsD1dJM0CLPjZF,medium_term,6,2023-05-31
1102,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,medium_term,7,2023-05-31
1103,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,medium_term,8,2023-05-31
1104,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,medium_term,9,2023-05-31
1105,spotify:artist:3qNVuliS40BLgXGxhdBdqu,medium_term,10,2023-05-31
1106,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,medium_term,11,2023-05-31
1107,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,medium_term,12,2023-05-31
1108,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,medium_term,13,2023-05-31
1109,spotify:artist:01XYiBYaoMJcNhPokrg0l0,medium_term,14,2023-05-31
1110,spotify:artist:7cVZApDoQZpS447nHTsNqu,medium_term,15,2023-05-31
1111,spotify:artist:6HvZYsbFfjnjFrWF950C9d,medium_term,16,2023-05-31
1112,spotify:artist:2GQxKDojobwBjZMPf7aoh0,medium_term,17,2023-05-31
1113,spotify:artist:6RHTUrRF63xao58xh9FXYJ,medium_term,18,2023-05-31
1114,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,medium_term,19,2023-05-31
1115,spotify:artist:28ot3wh4oNmoFOdVajibBl,medium_term,20,2023-05-31
1116,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,medium_term,21,2023-05-31
1117,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,medium_term,22,2023-05-31
1118,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,medium_term,23,2023-05-31
1119,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,medium_term,24,2023-05-31
1120,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,medium_term,25,2023-05-31
1121,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,medium_term,26,2023-05-31
1122,spotify:artist:06HL4z0CvFAxyc27GXpf02,medium_term,27,2023-05-31
1123,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,medium_term,28,2023-05-31
1124,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,medium_term,29,2023-05-31
1125,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,medium_term,30,2023-05-31
1126,spotify:artist:5dCvSnVduaFleCnyy98JMo,medium_term,31,2023-05-31
1127,spotify:artist:26AHtbjWKiwYzsoGoUZq53,medium_term,32,2023-05-31
1128,spotify:artist:6udveWUgX4vu75FF0DTrXV,medium_term,33,2023-05-31
1129,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,medium_term,34,2023-05-31
1130,spotify:artist:6Ayc7FBYR3HjkGQb7SZrzQ,medium_term,35,2023-05-31
1131,spotify:artist:1moxjboGR7GNWYIMWsRjgG,medium_term,36,2023-05-31
1132,spotify:artist:68KmkJeZGfwe1OUaivBa2L,medium_term,37,2023-05-31
1133,spotify:artist:1wKpMkucynaTfG8lyPprYV,medium_term,38,2023-05-31
1134,spotify:artist:6iVo62B0bdTknRcrktCmak,medium_term,39,2023-05-31
1135,spotify:artist:0du5cEVh5yTK9QJze8zA0C,medium_term,40,2023-05-31
1136,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,medium_term,41,2023-05-31
1137,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,medium_term,42,2023-05-31
1138,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,medium_term,43,2023-05-31
1139,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,medium_term,44,2023-05-31
1140,spotify:artist:2lZFlNiQMLa2fuX3pkXcan,medium_term,45,2023-05-31
1141,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,medium_term,46,2023-05-31
1142,spotify:artist:6UbmqUEgjLA6jAcXwbM1Z9,medium_term,47,2023-05-31
1143,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,medium_term,48,2023-05-31
1144,spotify:artist:5qBZETtyzfYnXOobDXbmcD,medium_term,49,2023-05-31
1145,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,medium_term,50,2023-05-31
1146,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,short_term,1,2023-05-31
1147,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,short_term,2,2023-05-31
1148,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,short_term,3,2023-05-31
1149,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,short_term,4,2023-05-31
1150,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,short_term,5,2023-05-31
1151,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,short_term,6,2023-05-31
1152,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,short_term,7,2023-05-31
1153,spotify:artist:3qNVuliS40BLgXGxhdBdqu,short_term,8,2023-05-31
1154,spotify:artist:41MozSoPIsD1dJM0CLPjZF,short_term,9,2023-05-31
1155,spotify:artist:0du5cEVh5yTK9QJze8zA0C,short_term,10,2023-05-31
1156,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,short_term,11,2023-05-31
1157,spotify:artist:6HvZYsbFfjnjFrWF950C9d,short_term,12,2023-05-31
1158,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,short_term,13,2023-05-31
1159,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,short_term,14,2023-05-31
1160,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,short_term,15,2023-05-31
1161,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,short_term,16,2023-05-31
1162,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,short_term,17,2023-05-31
1163,spotify:artist:6RHTUrRF63xao58xh9FXYJ,short_term,18,2023-05-31
1164,spotify:artist:2GQxKDojobwBjZMPf7aoh0,short_term,19,2023-05-31
1165,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,short_term,20,2023-05-31
1166,spotify:artist:06HL4z0CvFAxyc27GXpf02,short_term,21,2023-05-31
1167,spotify:artist:01XYiBYaoMJcNhPokrg0l0,short_term,22,2023-05-31
1168,spotify:artist:1wKpMkucynaTfG8lyPprYV,short_term,23,2023-05-31
1169,spotify:artist:28ot3wh4oNmoFOdVajibBl,short_term,24,2023-05-31
1170,spotify:artist:4rpOWirhzqN7NPgRX76l1k,short_term,25,2023-05-31
1171,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,long_term,1,2023-05-28
1172,spotify:artist:41MozSoPIsD1dJM0CLPjZF,long_term,2,2023-05-28
1173,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,long_term,3,2023-05-28
1174,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,long_term,4,2023-05-28
1175,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,long_term,5,2023-05-28
1176,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,long_term,6,2023-05-28
1177,spotify:artist:2dIgFjalVxs4ThymZ67YCE,long_term,7,2023-05-28
1178,spotify:artist:3qNVuliS40BLgXGxhdBdqu,long_term,8,2023-05-28
1179,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,long_term,9,2023-05-28
1180,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,long_term,10,2023-05-28
1181,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,long_term,11,2023-05-28
1182,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,long_term,12,2023-05-28
1183,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,long_term,13,2023-05-28
1184,spotify:artist:06HL4z0CvFAxyc27GXpf02,long_term,14,2023-05-28
1185,spotify:artist:7cVZApDoQZpS447nHTsNqu,long_term,15,2023-05-28
1186,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,long_term,16,2023-05-28
1187,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,long_term,17,2023-05-28
1188,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,long_term,18,2023-05-28
1189,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,long_term,19,2023-05-28
1190,spotify:artist:6RHTUrRF63xao58xh9FXYJ,long_term,20,2023-05-28
1191,spotify:artist:01XYiBYaoMJcNhPokrg0l0,long_term,21,2023-05-28
1192,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,long_term,22,2023-05-28
1193,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,long_term,23,2023-05-28
1194,spotify:artist:26AHtbjWKiwYzsoGoUZq53,long_term,24,2023-05-28
1195,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,long_term,25,2023-05-28
1196,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,long_term,26,2023-05-28
1197,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,long_term,27,2023-05-28
1198,spotify:artist:2GQxKDojobwBjZMPf7aoh0,long_term,28,2023-05-28
1199,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,long_term,29,2023-05-28
1200,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,long_term,30,2023-05-28
1201,spotify:artist:6Xg22wJOAcnvPUfk5WvODH,long_term,31,2023-05-28
1202,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,long_term,32,2023-05-28
1203,spotify:artist:2HXd5pFHJyaQJr5aXfErrE,long_term,33,2023-05-28
1204,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,long_term,34,2023-05-28
1205,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,long_term,35,2023-05-28
1206,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,long_term,36,2023-05-28
1207,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,long_term,37,2023-05-28
1208,spotify:artist:630wzNP2OL7fl4Xl0GnMWq,long_term,38,2023-05-28
1209,spotify:artist:68KmkJeZGfwe1OUaivBa2L,long_term,39,2023-05-28
1210,spotify:artist:6HvZYsbFfjnjFrWF950C9d,long_term,40,2023-05-28
1211,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,long_term,41,2023-05-28
1212,spotify:artist:6QyO41KctzGc70mVaVnXQO,long_term,42,2023-05-28
1213,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,long_term,43,2023-05-28
1214,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,long_term,44,2023-05-28
1215,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,long_term,45,2023-05-28
1216,spotify:artist:2019zR22qK2RBvCqtudBaI,long_term,46,2023-05-28
1217,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,long_term,47,2023-05-28
1218,spotify:artist:1wKpMkucynaTfG8lyPprYV,long_term,48,2023-05-28
1219,spotify:artist:52zMTJCKluDlFwMQWmccY7,long_term,49,2023-05-28
1220,spotify:artist:1HY2Jd0NmPuamShAr6KMms,long_term,50,2023-05-28
1221,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,medium_term,1,2023-05-28
1222,spotify:artist:2dIgFjalVxs4ThymZ67YCE,medium_term,2,2023-05-28
1223,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,medium_term,3,2023-05-28
1224,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,medium_term,4,2023-05-28
1225,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,medium_term,5,2023-05-28
1226,spotify:artist:41MozSoPIsD1dJM0CLPjZF,medium_term,6,2023-05-28
1227,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,medium_term,7,2023-05-28
1228,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,medium_term,8,2023-05-28
1229,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,medium_term,9,2023-05-28
1230,spotify:artist:3qNVuliS40BLgXGxhdBdqu,medium_term,10,2023-05-28
1231,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,medium_term,11,2023-05-28
1232,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,medium_term,12,2023-05-28
1233,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,medium_term,13,2023-05-28
1234,spotify:artist:01XYiBYaoMJcNhPokrg0l0,medium_term,14,2023-05-28
1235,spotify:artist:7cVZApDoQZpS447nHTsNqu,medium_term,15,2023-05-28
1236,spotify:artist:6HvZYsbFfjnjFrWF950C9d,medium_term,16,2023-05-28
1237,spotify:artist:6RHTUrRF63xao58xh9FXYJ,medium_term,17,2023-05-28
1238,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,medium_term,18,2023-05-28
1239,spotify:artist:2GQxKDojobwBjZMPf7aoh0,medium_term,19,2023-05-28
1240,spotify:artist:28ot3wh4oNmoFOdVajibBl,medium_term,20,2023-05-28
1241,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,medium_term,21,2023-05-28
1242,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,medium_term,22,2023-05-28
1243,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,medium_term,23,2023-05-28
1244,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,medium_term,24,2023-05-28
1245,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,medium_term,25,2023-05-28
1246,spotify:artist:06HL4z0CvFAxyc27GXpf02,medium_term,26,2023-05-28
1247,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,medium_term,27,2023-05-28
1248,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,medium_term,28,2023-05-28
1249,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,medium_term,29,2023-05-28
1250,spotify:artist:5dCvSnVduaFleCnyy98JMo,medium_term,30,2023-05-28
1251,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,medium_term,31,2023-05-28
1252,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,medium_term,32,2023-05-28
1253,spotify:artist:26AHtbjWKiwYzsoGoUZq53,medium_term,33,2023-05-28
1254,spotify:artist:6Ayc7FBYR3HjkGQb7SZrzQ,medium_term,34,2023-05-28
1255,spotify:artist:6udveWUgX4vu75FF0DTrXV,medium_term,35,2023-05-28
1256,spotify:artist:1moxjboGR7GNWYIMWsRjgG,medium_term,36,2023-05-28
1257,spotify:artist:68KmkJeZGfwe1OUaivBa2L,medium_term,37,2023-05-28
1258,spotify:artist:1wKpMkucynaTfG8lyPprYV,medium_term,38,2023-05-28
1259,spotify:artist:6iVo62B0bdTknRcrktCmak,medium_term,39,2023-05-28
1260,spotify:artist:0du5cEVh5yTK9QJze8zA0C,medium_term,40,2023-05-28
1261,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,medium_term,41,2023-05-28
1262,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,medium_term,42,2023-05-28
1263,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,medium_term,43,2023-05-28
1264,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,medium_term,44,2023-05-28
1265,spotify:artist:6UbmqUEgjLA6jAcXwbM1Z9,medium_term,45,2023-05-28
1266,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,medium_term,46,2023-05-28
1267,spotify:artist:5qBZETtyzfYnXOobDXbmcD,medium_term,47,2023-05-28
1268,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,medium_term,48,2023-05-28
1269,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,medium_term,49,2023-05-28
1270,spotify:artist:13rF01aOogvnkuQXOlgTW8,medium_term,50,2023-05-28
1271,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,short_term,1,2023-05-28
1272,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,short_term,2,2023-05-28
1273,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,short_term,3,2023-05-28
1274,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,short_term,4,2023-05-28
1275,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,short_term,5,2023-05-28
1276,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,short_term,6,2023-05-28
1277,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,short_term,7,2023-05-28
1278,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,short_term,8,2023-05-28
1279,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,short_term,9,2023-05-28
1280,spotify:artist:6HvZYsbFfjnjFrWF950C9d,short_term,10,2023-05-28
1281,spotify:artist:0du5cEVh5yTK9QJze8zA0C,short_term,11,2023-05-28
1282,spotify:artist:41MozSoPIsD1dJM0CLPjZF,short_term,12,2023-05-28
1283,spotify:artist:3qNVuliS40BLgXGxhdBdqu,short_term,13,2023-05-28
1284,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,short_term,14,2023-05-28
1285,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,short_term,15,2023-05-28
1286,spotify:artist:6udveWUgX4vu75FF0DTrXV,short_term,16,2023-05-28
1287,spotify:artist:28ot3wh4oNmoFOdVajibBl,short_term,17,2023-05-28
1288,spotify:artist:6RHTUrRF63xao58xh9FXYJ,short_term,18,2023-05-28
1289,spotify:artist:2GQxKDojobwBjZMPf7aoh0,short_term,19,2023-05-28
1290,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,short_term,20,2023-05-28
1291,spotify:artist:1wKpMkucynaTfG8lyPprYV,short_term,21,2023-05-28
1292,spotify:artist:4rpOWirhzqN7NPgRX76l1k,short_term,22,2023-05-28
1293,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,long_term,1,2023-05-25
1294,spotify:artist:41MozSoPIsD1dJM0CLPjZF,long_term,2,2023-05-25
1295,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,long_term,3,2023-05-25
1296,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,long_term,4,2023-05-25
1297,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,long_term,5,2023-05-25
1298,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,long_term,6,2023-05-25
1299,spotify:artist:2dIgFjalVxs4ThymZ67YCE,long_term,7,2023-05-25
1300,spotify:artist:3qNVuliS40BLgXGxhdBdqu,long_term,8,2023-05-25
1301,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,long_term,9,2023-05-25
1302,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,long_term,10,2023-05-25
1303,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,long_term,11,2023-05-25
1304,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,long_term,12,2023-05-25
1305,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,long_term,13,2023-05-25
1306,spotify:artist:06HL4z0CvFAxyc27GXpf02,long_term,14,2023-05-25
1307,spotify:artist:7cVZApDoQZpS447nHTsNqu,long_term,15,2023-05-25
1308,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,long_term,16,2023-05-25
1309,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,long_term,17,2023-05-25
1310,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,long_term,18,2023-05-25
1311,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,long_term,19,2023-05-25
1312,spotify:artist:6RHTUrRF63xao58xh9FXYJ,long_term,20,2023-05-25
1313,spotify:artist:01XYiBYaoMJcNhPokrg0l0,long_term,21,2023-05-25
1314,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,long_term,22,2023-05-25
1315,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,long_term,23,2023-05-25
1316,spotify:artist:26AHtbjWKiwYzsoGoUZq53,long_term,24,2023-05-25
1317,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,long_term,25,2023-05-25
1318,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,long_term,26,2023-05-25
1319,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,long_term,27,2023-05-25
1320,spotify:artist:2GQxKDojobwBjZMPf7aoh0,long_term,28,2023-05-25
1321,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,long_term,29,2023-05-25
1322,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,long_term,30,2023-05-25
1323,spotify:artist:6Xg22wJOAcnvPUfk5WvODH,long_term,31,2023-05-25
1324,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,long_term,32,2023-05-25
1325,spotify:artist:2HXd5pFHJyaQJr5aXfErrE,long_term,33,2023-05-25
1326,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,long_term,34,2023-05-25
1327,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,long_term,35,2023-05-25
1328,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,long_term,36,2023-05-25
1329,spotify:artist:630wzNP2OL7fl4Xl0GnMWq,long_term,37,2023-05-25
1330,spotify:artist:68KmkJeZGfwe1OUaivBa2L,long_term,38,2023-05-25
1331,spotify:artist:6HvZYsbFfjnjFrWF950C9d,long_term,39,2023-05-25
1332,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,long_term,40,2023-05-25
1333,spotify:artist:6QyO41KctzGc70mVaVnXQO,long_term,41,2023-05-25
1334,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,long_term,42,2023-05-25
1335,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,long_term,43,2023-05-25
1336,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,long_term,44,2023-05-25
1337,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,long_term,45,2023-05-25
1338,spotify:artist:2019zR22qK2RBvCqtudBaI,long_term,46,2023-05-25
1339,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,long_term,47,2023-05-25
1340,spotify:artist:1wKpMkucynaTfG8lyPprYV,long_term,48,2023-05-25
1341,spotify:artist:52zMTJCKluDlFwMQWmccY7,long_term,49,2023-05-25
1342,spotify:artist:1HY2Jd0NmPuamShAr6KMms,long_term,50,2023-05-25
1343,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,medium_term,1,2023-05-25
1344,spotify:artist:2dIgFjalVxs4ThymZ67YCE,medium_term,2,2023-05-25
1345,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,medium_term,3,2023-05-25
1346,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,medium_term,4,2023-05-25
1347,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,medium_term,5,2023-05-25
1348,spotify:artist:41MozSoPIsD1dJM0CLPjZF,medium_term,6,2023-05-25
1349,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,medium_term,7,2023-05-25
1350,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,medium_term,8,2023-05-25
1351,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,medium_term,9,2023-05-25
1352,spotify:artist:3qNVuliS40BLgXGxhdBdqu,medium_term,10,2023-05-25
1353,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,medium_term,11,2023-05-25
1354,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,medium_term,12,2023-05-25
1355,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,medium_term,13,2023-05-25
1356,spotify:artist:01XYiBYaoMJcNhPokrg0l0,medium_term,14,2023-05-25
1357,spotify:artist:7cVZApDoQZpS447nHTsNqu,medium_term,15,2023-05-25
1358,spotify:artist:6HvZYsbFfjnjFrWF950C9d,medium_term,16,2023-05-25
1359,spotify:artist:6RHTUrRF63xao58xh9FXYJ,medium_term,17,2023-05-25
1360,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,medium_term,18,2023-05-25
1361,spotify:artist:2GQxKDojobwBjZMPf7aoh0,medium_term,19,2023-05-25
1362,spotify:artist:28ot3wh4oNmoFOdVajibBl,medium_term,20,2023-05-25
1363,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,medium_term,21,2023-05-25
1364,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,medium_term,22,2023-05-25
1365,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,medium_term,23,2023-05-25
1366,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,medium_term,24,2023-05-25
1367,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,medium_term,25,2023-05-25
