name,uri,popularity,followers,image_url
B.I,spotify:artist:0UntV1Bw2hk3fbRrm9eMP6,64,508569,https://i.scdn.co/image/ab6761610000e5ebd78e662c6dc7be7a9ea8dde5
Mary Millar,spotify:artist:1SBvpcra5uod7N0rxJxa3J,24,10,
Sally Dworsky,spotify:artist:7vK6xoR5zT4DypEu0blUku,47,1106,https://i.scdn.co/image/ab6772690000c46c4165ef3e7669f249706b8999
New York Choral Artists,spotify:artist:70AeZLjqrd7QxYqwqFZ7Ed,11,70,https://i.scdn.co/image/ab67616d0000b273089e56c84ba72eb6e9f419d6
Jessie J,spotify:artist:2gsggkzM5R49q6jpPvazou,71,10274625,https://i.scdn.co/image/ab6761610000e5eb91f0dd753c09e051675a1ca6
G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,59,2731342,https://i.scdn.co/image/ab6761610000e5eb5923c0ca32a3cf3a81b34728
AKB48,spotify:artist:01wau5CL3Z1vfJJWkzBkqg,53,382262,https://i.scdn.co/image/ab6761610000e5eb92b17742b898a38d8be671a1
Blær,spotify:artist:5W6FVpHHiRfqUU4d9FfXWZ,22,78,
Piero de Palma,spotify:artist:7gxxE0IbP9hFZeJVwdWCSc,32,603,https://i.scdn.co/image/2cdae9f426faab92040972f52bbb9c55188736cc
The Pitchforks,spotify:artist:5IPABE7EhPLvUVsgM3dlZ8,18,3289,https://i.scdn.co/image/ab6761610000e5eb2d08d9641afbcd0d13f58127
DJ Snake,spotify:artist:540vIaP2JwjQb9dm3aArA4,77,8039942,https://i.scdn.co/image/ab6761610000e5ebf2855e25f1d9c8a20bcc85ae
Chorus - Mulan,spotify:artist:4KpdqBDU2C5gB3vhdojuqA,56,5849,
Renato Capecchi,spotify:artist:16LkUonMXYtr6O6b1Cru9d,20,218,https://i.scdn.co/image/1ee006f7c1e5c709d47edafa467504fb12d84de6
Elizabeth Wilcock,spotify:artist:1OfYCRcS14pyRVrO0qTCbs,29,654,https://i.scdn.co/image/ab67616d0000b273011ad120d2b19f16f59a8aaf
James Levine,spotify:artist:4qFQgEF1rg6a9WvJM0MQIa,50,7840,https://i.scdn.co/image/07f25551ca228cb0d66d65eb5091b92417685188
Survivor,spotify:artist:26bcq2nyj5GB7uRr558iQg,66,886597,https://i.scdn.co/image/da30acd2c9d0f32f5f5a2d69f32c2d30335466b5
Sergei Rachmaninoff,spotify:artist:0Kekt6CKSo0m5mivKcoH51,61,549181,https://i.scdn.co/image/463e3c5c3e814761532f554913cf2af456bcba59
The Foundations,spotify:artist:4GITZM5LCR2KcdlgEOrNLD,60,82136,https://i.scdn.co/image/ab67616d0000b2738e313671453cd5533784585d
Jidenna,spotify:artist:4TsHKU8l8Wq7n7OPVikirn,53,345971,https://i.scdn.co/image/ab6761610000e5ebd9f754de994ed3b6e8f01522
Anderson .Paak,spotify:artist:3jK9MiCrA42lLAdMGUZpwa,78,2221473,https://i.scdn.co/image/ab6761610000e5eb96287bd47570ff13f0c01496
Rixton,spotify:artist:0kkxsdcaWmWU2yWAqclDh4,61,724747,https://i.scdn.co/image/ab6761610000e5eba9add5f319d70026d4f3b8a1
YENA,spotify:artist:49muoiIu4uea4PO8vueUNN,55,197191,https://i.scdn.co/image/ab67616d0000b273a435b6276480ed558eece0fd
Tenebrae,spotify:artist:0vUnn6Eje2O5yxEj35touD,38,22482,https://i.scdn.co/image/ab6761610000e5eba1f2835ca8b0eba6b2159e8d
Stacey Kent,spotify:artist:03EYBMnqSchCMp5D9qmFXi,59,246090,https://i.scdn.co/image/ab6761610000e5eb522329e6e2d2a595f8a4cd5e
National Philharmonic Orchestra,spotify:artist:2Ek1WGW7WeyDoxsZiu0AAd,55,10232,https://i.scdn.co/image/ab67616d0000b27365f06641e94fca6f46c42269
Patrick Wilson,spotify:artist:0z5nxdz5osD8FsmaUDmfC0,44,149,
Harlem Yu,spotify:artist:6VbRanWSU3pdDhJnhSfGmY,45,139570,https://i.scdn.co/image/ab6761610000e5eb69fe9645ff5eafe34e38f4f3
Metric,spotify:artist:1rCIEwPp5OnXW0ornlSsRl,61,700275,https://i.scdn.co/image/ab6761610000e5ebe0812e8d85a4cc98cbc3bf2c
The Buffalo Chips,spotify:artist:0IAZ8PiZ0KqdMd191HDJ8t,3,291,https://i.scdn.co/image/ab6761610000e5eb075181955f5ee2a8606b9a95
Pentatonix,spotify:artist:26AHtbjWKiwYzsoGoUZq53,64,3366444,https://i.scdn.co/image/ab6761610000e5eb2b9297b71a8bf3deef948e32
Guns N' Roses,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,79,25659783,https://i.scdn.co/image/ab6761610000e5eb50defaf9fc059a1efc541f4c
Paata Burchuladze,spotify:artist:1JzOJmq9kk0u7OWqzXkBcc,30,345,https://i.scdn.co/image/ab67616d0000b273774a4d3dd9d4fca18fa2180b
Friedrich Lenz,spotify:artist:1XozF2JdqU39QPR4PMdYWJ,11,102,https://i.scdn.co/image/ab67616d0000b2737e5c7b8f61eafdd5cc09c084
University of Rochester YellowJackets,spotify:artist:5PdBpsZXvnEbbTe1589fMO,27,5727,https://i.scdn.co/image/ab6761610000e5eb9f0ec2e6469f7552d8a7ea63
V,spotify:artist:3JsHnjpbhX4SnySpvpa9DK,66,9438767,https://i.scdn.co/image/ab6761610000e5ebfe5cecc2ed191d2db9acdc90
Pat Carroll,spotify:artist:0Yy9u86cq66Se2pB9fYaiW,45,7229,https://i.scdn.co/image/ab67616d0000b27305d0d8ec1b50e468268e1a54
Little Mix,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,77,10673529,https://i.scdn.co/image/ab6761610000e5eb08cd53940cbf5813ee5fe565
Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,87,42789937,https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd
XG,spotify:artist:0LOK81e9H5lr61HlGGHqwA,59,120881,https://i.scdn.co/image/ab6761610000e5eb310871deb44f9b6cac93d867
Jennifer Ellison,spotify:artist:3FAYTkACAc9Ir1snu0ZzSy,36,439,https://i.scdn.co/image/ab67616d0000b273d5357dc1699d3f51fd2a1ab3
Madame Monsieur,spotify:artist:1tQn5gWbo3ee6n2Z52ogY5,41,43154,https://i.scdn.co/image/ab6761610000e5eb77e7032af4f4ee21badd8fc7
BYU Vocal Point,spotify:artist:5zhxxb24WP6q6rbLHAn2UQ,46,89605,https://i.scdn.co/image/ab6761610000e5eb015d6c512c7389428467d6fe
SinB,spotify:artist:0tZl5OAXf9jYXFmfRGejs2,45,47918,https://i.scdn.co/image/ab67616d0000b2739f7939e31f0b9be669ab79cf
The Nor'easters,spotify:artist:1aLfVgwt8eBrpvHcutWmqe,30,14529,https://i.scdn.co/image/ab6761610000e5eb8c4a9d4a5f8004ad4d0195aa
iKON,spotify:artist:5qRSs6mvI17zrkJpOHkCoM,61,3349088,https://i.scdn.co/image/ab6761610000e5eb8eb5e57e526ceb14f06ea203
Richard van Allan,spotify:artist:7fvx6pdccpIicgEbNbBdrm,21,184,https://i.scdn.co/image/ab67616d0000b273b7111cb136bf54fa6b13084a
Nadja Michael,spotify:artist:4NrAJ2dDqBwvVxIEXeJeYJ,16,76,https://i.scdn.co/image/ab67616d0000b273d922833c60e1cf19f13d12b8
Fujii Kaze,spotify:artist:6bDWAcdtVR3WHz2xtiIPUi,68,815336,https://i.scdn.co/image/ab6761610000e5eb548445341ba5aa2ddcd35c87
Gotye,spotify:artist:2AsusXITU8P25dlRNhcAbG,67,2315064,https://i.scdn.co/image/713664fded8bdd28ed84f4b2054815af92999b9c
University Of Delaware Vocal Point,spotify:artist:4nrhXBXu7FnxWeSbB21bfk,7,629,https://i.scdn.co/image/ab6761610000e5eb8be60bf944b4dfa165ed2995
Nikolai Korniev,spotify:artist:70hS9SnJefkZo2QJwS2VXi,34,286,https://i.scdn.co/image/ab67616d0000b273a62efdba9c8e430d12e3d0fe
University of Michigan G-Men,spotify:artist:1jANAnjCBrwxiT4c33eeNc,0,86,
EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,69,9121529,https://i.scdn.co/image/ab6761610000e5eb465b1b62cf6eca8f851aaabc
Marni Nixon,spotify:artist:2Npf96k0QoY8YYwqnELDmQ,47,5743,https://i.scdn.co/image/038078d1e58100273d291941ce8ef965a62a70c6
Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,81,23132060,https://i.scdn.co/image/ab6761610000e5eb6659b1cb61936bd7bcb229a2
Joseph Jennings,spotify:artist:5A3ntUGTCKttzOwkoF9AUY,13,26,https://i.scdn.co/image/ab67616d0000b2731d545eb09b0a77531ccef472
Renata Scotto,spotify:artist:5W7pOtn53qBRrQo00IvHTj,31,11815,https://i.scdn.co/image/30725d5790bda6d4855cb2fd6f4b41adf4f4102c
Madison Beer,spotify:artist:2kRfqPViCqYdSGhYSM9R0Q,72,5395025,https://i.scdn.co/image/ab6761610000e5ebb61d3f392c4b11e9e54280a9
4Minute,spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,50,1035201,https://i.scdn.co/image/621c729dd90a6e7a63fc8f0957b2b928834ec5a8
Kep1er,spotify:artist:5R7AMwDeroq6Ls0COQYpS4,66,759323,https://i.scdn.co/image/ab6761610000e5eb53d68147edd6644697e77564
Sarah Chang,spotify:artist:5duxfFAQVkDT9g261fKlMP,35,20068,https://i.scdn.co/image/0a9d5ec941fbc045b93f26370c18b8bf0a659708
Brian Wilson,spotify:artist:4Q82S0VzF8qlCb4PnSDurj,44,139580,https://i.scdn.co/image/a832eaa4d4ff006a419610c2c5d37140efa00225
Lisa Otto,spotify:artist:5cvZb3jwCrUtVIobHPa1cu,6,199,https://i.scdn.co/image/ab67616d0000b273593e0064802d2629c5202d29
Roberta Peters,spotify:artist:5o0oA0zUboLb96PDSSbD3a,22,799,https://i.scdn.co/image/e61c257f10b7b90d54f4618716749368e6e91802
Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,76,5197480,https://i.scdn.co/image/ab6761610000e5eb9ba4d95b74bacff4d5747f61
Jodi Benson,spotify:artist:4mmMtabvFCKA6HfmVmitNH,53,31578,https://i.scdn.co/image/ab6761610000e5eb91f1f4dbd82271baa60d3f75
Sandeul,spotify:artist:2QeJBmgBdpH4i3uJns5Rdx,43,79690,https://i.scdn.co/image/ab6761610000e5eb64c106fb76ead20ba05a5461
Samuel E. Wright,spotify:artist:6Id8rcDNyBXPcgKQVfQ8rX,55,25991,
Pitch Slapped,spotify:artist:7EH7jldX62OIsU1yU1SWE7,19,7525,https://i.scdn.co/image/ab6761610000e5eb616fc063b23c40fc8a91d885
Nam Joohyuk,spotify:artist:69ybhMoBUPmIcH4MyDARDv,39,1420,
Tony Jay,spotify:artist:5qQpn0ZokyamZjyKtkKUYD,39,2029,https://i.scdn.co/image/ab67616d0000b27314dd049936f9d42787c8128d
Anna Tomowa-Sintow,spotify:artist:6NSIW1uEq8JZmxEkHMF17c,35,962,https://i.scdn.co/image/3a82b1bfa9beaa82deb0b380a94cb6dc197ee073
The Harvard-Radcliffe Veritones,spotify:artist:4Zjdnr698SzQDAPMx4oxy0,14,327,https://i.scdn.co/image/ab6761610000e5eb847c22c5a7d4683b66759a9e
Charles Dutoit,spotify:artist:0Ku5VBNL7cfGXRhp2BxXEQ,55,3531,https://i.scdn.co/image/005fcb121f6b97637c1fb438bcc616e5e4833091
CHEETAH,spotify:artist:6ftZYkensUYXNiMM7nFwhE,36,39879,https://i.scdn.co/image/ab6761610000e5eb6b4ad360bcb93688b77e8d99
Michael Andrews,spotify:artist:0RkqytrwoGyXGvDiZwT6i2,51,28709,https://i.scdn.co/image/ab6761610000e5eb8f9c3f0a123aecf196868c9c
STAYC,spotify:artist:01XYiBYaoMJcNhPokrg0l0,68,963189,https://i.scdn.co/image/ab6761610000e5eb45b2ff69ae6a3caccb776cfa
Elizaveta,spotify:artist:2a9bCkqCkLvXM0s3uPvR7M,43,14991,https://i.scdn.co/image/ab6761610000e5eb6eff35941dca1f9461944174
Pink Sweat$,spotify:artist:1W7FNibLa0O0b572tB2w7t,69,1344233,https://i.scdn.co/image/ab6761610000e5eb2822fcd3337b030199b3861a
Jesse Corti,spotify:artist:53vhGhGRoi9ARM7kr3jrz5,39,999,
University of Wisconsin-Madison Fundamentally Sound,spotify:artist:7f7ezoLEjOp1K0qDSosU80,7,180,
Bill Shirley,spotify:artist:259T26oxdhM7losfoXOXOl,35,923,
Harry Chapin,spotify:artist:42q4Ivs7tAiCZ5C7eG5q4c,51,293507,https://i.scdn.co/image/ab67616d0000b273743ebb11200358b5c050f542
Maggie Rogers,spotify:artist:4NZvixzsSefsNiIqXn0NDe,67,863662,https://i.scdn.co/image/ab6761610000e5ebc8167bcebaf508dc6c3459b1
Francis Poulenc,spotify:artist:4IAWVxo2fpTBPn6k7GZ3eY,47,32552,https://i.scdn.co/image/017bf244ebfd64277d6ae3b4f2c817884aa96f1a
Thomas Allan,spotify:artist:70QpBPsHcrRpFI0eCdW8b2,8,11,https://i.scdn.co/image/ab67616d0000b273d304a9c1347ab43363459214
Perfume,spotify:artist:2XMxWKPKCxoLkSdpCViCnr,57,681133,https://i.scdn.co/image/ab6761610000e5ebc19d6c8224e8b1b94bf565e5
Antonín Dvořák,spotify:artist:6n7nd5iceYpXVwcx8VPpxF,58,498509,https://i.scdn.co/image/f1cd0eea7fb3b75bfad16a10af1dc0dd0763efba
Florence + The Machine,spotify:artist:1moxjboGR7GNWYIMWsRjgG,74,6050461,https://i.scdn.co/image/ab6761610000e5ebe3c37f869b830d1cf1ec829a
RAYE,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,70,530585,https://i.scdn.co/image/ab6761610000e5ebe8017b7995ab05155d671520
Tones And I,spotify:artist:2NjfBq1NflQcKSeiDooVjY,72,2973370,https://i.scdn.co/image/ab6761610000e5ebec4cca4babaad69382fb52e6
mothy,spotify:artist:7LOYTIZlvOwx83g2iBL3eM,40,56273,https://i.scdn.co/image/ab67616d0000b2738d6686937b604899a9347550
TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,50,758317,https://i.scdn.co/image/ab6761610000e5ebac19ac3b8773baa5791999fb
Ernie Sabella,spotify:artist:0RH6EMxqfzCEB7QCSKQ4xr,56,5588,
Gael Garcia Bernal,spotify:artist:09oR0uKhqwScsKa2eUK97p,56,4378,
Helmut Froschauer,spotify:artist:172Encqfd2ZhWAleNg1gbO,29,160,https://i.scdn.co/image/ab67616d0000b273ad42862ef7e02b09abe20699
ONEUS,spotify:artist:3CVYSpM7nfHFG5qCTW7Ht9,55,738118,https://i.scdn.co/image/ab6761610000e5eb652b1738f121da382c3ab77b
Weeekly,spotify:artist:73B9bjqS2Z5KLXNGqXf64m,56,492126,https://i.scdn.co/image/ab6761610000e5ebc6de192c5941f6605bb9c6ad
GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,63,6095577,https://i.scdn.co/image/ab6761610000e5ebd90aa536055fe9806b3960e6
Lauv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,78,5178510,https://i.scdn.co/image/ab6761610000e5eb5af53f295e6c42529fbd0873
Joni Mitchell,spotify:artist:5hW4L92KnC6dX9t7tYM4Ve,54,1224817,https://i.scdn.co/image/68cfb061951dbd44c95422a54cb70baec0722ca3
Penn Masala,spotify:artist:2MhJb1ljKttJewuYZTpXxr,37,51537,https://i.scdn.co/image/ab6761610000e5ebd55a2b176b231382b54f5e33
Josquin des Prez,spotify:artist:31f23hmZawdqgp0sECAzE8,34,17378,https://i.scdn.co/image/a1cac87495158db597c9faa75279cc3e30067c83
Nicolai Ghiaurov,spotify:artist:0gHar4003EyqU81XGv1Bka,37,2572,https://i.scdn.co/image/6e19cdf20b7ffecc876a514dbeca94329f90855b
Carole King,spotify:artist:319yZVtYM9MBGqmSQnMyY6,61,1251966,https://i.scdn.co/image/813fde33623cbfd065053789cf1ffb22b55efd4a
Gerard Oskamp,spotify:artist:4TWzdKT6XMuddLAoj6PgXi,15,37,https://i.scdn.co/image/ab67616d0000b273b59565b0afec9f75a233be65
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,88,35068021,https://i.scdn.co/image/ab6761610000e5eb5d0fc400392250a750a9403e
SEKAI NO OWARI,spotify:artist:7HwzlRPa9Ad0I8rK0FPzzK,64,1713853,https://i.scdn.co/image/ab6761610000e5eb3bdc84aa8946d4d06fe2e144
Alfredo Kraus,spotify:artist:72G0MODfMxM5TGaoQtGbdP,32,26494,https://i.scdn.co/image/ef792df3cfed7af201e591c4f86aaa9be10b518d
DaBaby,spotify:artist:4r63FhuTkUYltbVAg5TQnk,82,10057758,https://i.scdn.co/image/ab6761610000e5eb5ace68c56849548db7f102be
Full Trunk,spotify:artist:1CD5WWtF6AFUq6BTY20I4k,48,64765,https://i.scdn.co/image/ab6761610000e5eb6be69d4a6cea90132c24de23
Berliner Symphoniker,spotify:artist:5pF76lplGIvEFGb8lI48hA,32,6356,https://i.scdn.co/image/7360142a8274b7d0487de1d1e4b176e6fc34c112
Savera,spotify:artist:3CVXA5TAWpmfGPqyMqXpPb,59,2245,https://i.scdn.co/image/ab6761610000e5eb873c780bc01ab398f69e63a3
Rosemary Ashe,spotify:artist:3Oju6zkuJzum4svKeVhKiK,30,23,https://i.scdn.co/image/ab67616d0000b273b9b9b8bf2a5275cf34a5350a
Shams Ahmed,spotify:artist:7rIkgg1ozqQIezA7c8Khf4,15,3,
John Birch,spotify:artist:2TFBoJYsuvMuPMOlwXWbaE,13,65,https://i.scdn.co/image/ab67616d0000b2737a50d536fbc99037cc0a4e0e
Dennis Keene,spotify:artist:16e7cTpnxHfo8KnwinUysN,27,74,https://i.scdn.co/image/ab67616d0000b273b463341dade63d8c54a6a15e
WJSN,spotify:artist:6hhqsQZhtp9hfaZhSd0VSD,58,692275,https://i.scdn.co/image/ab6761610000e5ebf8786ccb6031a3266bb15606
PENTAGON,spotify:artist:1wKpMkucynaTfG8lyPprYV,56,1876365,https://i.scdn.co/image/ab6761610000e5eb7fd277fc83d7670dadb45790
MIKA,spotify:artist:5MmVJVhhYKQ86izuGHzJYA,67,1269028,https://i.scdn.co/image/ab6761610000e5ebabe53b210d382c4c450d7709
H 3 F,spotify:artist:6jIK3obS1fJqb3Vu74AYX3,39,47631,https://i.scdn.co/image/ab6761610000e5eb41bf7454f88cccfe6677b2c0
SOYOU,spotify:artist:3b4kLCI0ZJW47TFsNRqgCb,51,354081,https://i.scdn.co/image/ab6772690000c46cabd01dc7714cb1037aeaf827
Pharrell Williams,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,81,4012503,https://i.scdn.co/image/ab6761610000e5eb130c638fee54fc0711448267
Sir Peter Pears,spotify:artist:2B4N612xGjNj2cAAYsP4MO,23,1862,https://i.scdn.co/image/5a250b3fd476bb6b961829b8049cc6cb64ff7622
Jason Mraz,spotify:artist:4phGZZrJZRo4ElhRtViYdl,72,6787547,https://i.scdn.co/image/ab6761610000e5ebce8d5be6690c6964069ab8e0
The Dartmouth Aires,spotify:artist:71Cez1b1NqsxIn5u8XNiQD,16,6813,https://i.scdn.co/image/ab6761610000e5eb3d31148f43345a656ba8ae76
ROSALÍA,spotify:artist:7ltDVBr6mKbRvohxheJ9h1,85,5852262,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49
THE BOYZ,spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,62,2075848,https://i.scdn.co/image/ab6761610000e5eb8b1752dc8c0f2dce9abc2dbc
Felix Mendelssohn,spotify:artist:6MF58APd3YV72Ln2eVg710,58,438904,https://i.scdn.co/image/32bf53aa73dbb81c615a91324efea0bcfff4b440
Stromae,spotify:artist:5j4HeCoUlzhfWtjAfM1acR,72,2541775,https://i.scdn.co/image/ab6761610000e5eb5e22bd1057446fccb9fce27c
Wolftyla,spotify:artist:7qd6KGoABHifvXKeFNe2Yb,56,59879,https://i.scdn.co/image/ab6761610000e5ebe58d09c327ba2681abd0533c
Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,80,3253012,https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23
JVKE,spotify:artist:164Uj4eKjl6zTBKfJLFKKK,74,493078,https://i.scdn.co/image/ab6761610000e5eb9a72fa882a4f81aecd85d1fd
Sir Mix-A-Lot,spotify:artist:3TQ9JTBI2n2hfo7aRONEYV,54,471154,https://i.scdn.co/image/07b5316f828fe20d0efe0029797157f394ae7640
Carol Neblett,spotify:artist:05NUdXE48hL64rngUr5bqM,10,195,https://i.scdn.co/image/ab67616d0000b273445d3e82c58fbe28bf1a0205
VIVIZ,spotify:artist:7Lq3yAtwi0Z7zpxEwbQQNZ,55,210488,https://i.scdn.co/image/ab6761610000e5eba1f3e8862a8c0f79fb3322b2
Ceri-lyn Cissone,spotify:artist:6F3jOFmhUwRxRdWAZU6G1A,11,2,
B.o.B,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,72,1994361,https://i.scdn.co/image/ab6761610000e5eb3b6f1762e81e53df14990f57
Eddie Redmayne,spotify:artist:4EJP6Qhk6l18LumCcpEfLw,47,38213,https://i.scdn.co/image/2f27b88be41ed8e21e7db0cf192385c14736f8a0
Heinz Kruse,spotify:artist:44kp24Y9MhmQ4RT64CUaV2,9,34,https://i.scdn.co/image/ab67616d0000b27371242db513889a73dc06c2bc
Penny Tai,spotify:artist:0qmPs7q4bykvrS8NMZk7ud,48,197788,https://i.scdn.co/image/ab6761610000e5eb51feeef21e4e7bc941bc66bc
Wale,spotify:artist:67nwj3Y5sZQLl72VNUHEYE,70,3777106,https://i.scdn.co/image/ab6761610000e5eb0e1f90bdff70c339838dcf90
Mandy Moore,spotify:artist:2LJxr7Pt3JnP60eLxwbDOu,63,660084,https://i.scdn.co/image/ab6761610000e5eb65c99d6d784dc2cabd2a5492
Jenevieve,spotify:artist:0dUYLC7DLjeS8gIh8cz2Pq,55,103585,https://i.scdn.co/image/ab6761610000e5eb7791e2d61372a3c61bfbed85
Orchestre Symphonique de Montréal,spotify:artist:4AcXapei4U7xnWecv9AEBd,53,9889,https://i.scdn.co/image/ab6761610000e5ebbac1e49bf69b6de95ff09e3d
The Band Perry,spotify:artist:75FnCoo4FBxH5K1Rrx0k5A,58,1496891,https://i.scdn.co/image/ab6761610000e5eb173d4b457016fe0727a7e50d
Werner Krenn,spotify:artist:3PuXD6h01YqjNWQ055CWxA,16,133,https://i.scdn.co/image/ab67616d0000b273629fe5d9aee2869873b588bd
Jerry Orbach,spotify:artist:5i2OpmeVKsmViqoETxuOvO,50,4084,https://i.scdn.co/image/ab67616d0000b27317f613f05ec89836d8c4ad0c
Moon Byul,spotify:artist:1eTft3tXynrKdo6XD7QHLL,52,957677,https://i.scdn.co/image/ab6761610000e5eb2d192f1d830db1eba64854fc
Ed Senechal,spotify:artist:1BjbgGh3tYqfUFOZAtG6ef,7,19,
2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,52,691008,https://i.scdn.co/image/ab6761610000e5eb125d29add59b1d82aa236423
Angela Chang,spotify:artist:4txug0T3vYc9p20tuhfCUa,50,348777,https://i.scdn.co/image/ab6761610000e5ebb179aad93276b141b9848ca1
Latonia Moore,spotify:artist:3HalropDhTPDw4BYQWKVMd,16,111,https://i.scdn.co/image/ab67616d0000b273d922833c60e1cf19f13d12b8
ENHYPEN,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,75,4257188,https://i.scdn.co/image/ab6761610000e5ebc5443c5abc130f03b6014845
Mulan - Cast,spotify:artist:3AV16ISX9uoQFOUKJNHLJ5,0,179,https://i.scdn.co/image/ab67616d0000b27388781d268ea3b5a35518eecc
BLAEKER,spotify:artist:5fhygBJA9FbMPEl24DZdum,34,5312,https://i.scdn.co/image/ab6761610000e5eb76134847ef5b9f963021471e
Michael Crawford,spotify:artist:5fRiVl9fyhUEZhcpMyIxUG,43,23655,https://i.scdn.co/image/a9895067694a6b11db54520194cd62255fced01c
Ferruccio Furlanetto,spotify:artist:5fN6PDw4pvvYRQtseOS4ru,21,802,https://i.scdn.co/image/cb443cdea005919162d33bff70fc4203b614c1ff
Rendy Pandugo,spotify:artist:04u3fc37nHFKN7GJTSIwI8,51,312218,https://i.scdn.co/image/ab6761610000e5ebb3b6587b2046007bc1d18d9c
Lothika,spotify:artist:7yZDrVInKssNCaZkAkQGTX,59,2031,https://i.scdn.co/image/ab6761610000e5eba788f491b7f731aa08da9725
CHANYEOL,spotify:artist:6jV25rzTKQ2zMgrqHha1V5,59,1690624,https://i.scdn.co/image/ab6761610000e5eb53869e100d817ed043bd3704
Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,88,21607844,https://i.scdn.co/image/ab6761610000e5eb727a2ac15afe659be999beba
HYO,spotify:artist:3U7bOaJLuFkrmDQ1C1OqKl,51,381466,https://i.scdn.co/image/ab6761610000e5eb515e5754d89e4df8123e3f9f
Dalshabet,spotify:artist:10xsuRNvidaOLxWd3fRIel,32,160089,https://i.scdn.co/image/ab67616d0000b273b4b241931963435d53be9f3e
The Vassar Devils,spotify:artist:31EncJhuSBcAIsZGA3G1GK,18,1665,https://i.scdn.co/image/ab6761610000e5ebf96beef384557563963fb7ef
Heidi Mollenhauer,spotify:artist:2FmXrymxv6kNBnA66HpoPt,34,786,
David Bryant,spotify:artist:2yPfp367ZwywK1lbGg00b8,20,147,https://i.scdn.co/image/ab67616d0000b273505642d91330f9b873c3e576
Simon Standage,spotify:artist:2jIBkRzVUboTbp05rJnKeT,38,2256,https://i.scdn.co/image/0a5c00ae5ecc0bd8687973a3b3321963821468ad
Tar Heel Voices,spotify:artist:1apO6pJsV1nwuF2K8sEsDo,4,584,https://i.scdn.co/image/ab6761610000e5eb3a9c5b798300322d4bc698f0
James King,spotify:artist:5I2cYLH1KGi4ezFJ9X7JTI,20,174,https://i.scdn.co/image/aec94b1dbbed8b2bd8d17b090555624fb9c26a58
Academical Village People,spotify:artist:1Vjug1h4HXCeplbouQEbV3,12,1455,https://i.scdn.co/image/ab67616d0000b27326f8d98a82475c320a41a919
JISUNG,spotify:artist:1rKOAlZ7iAHynESWTeSNwl,27,14899,
Jackson Wang,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,64,3350757,https://i.scdn.co/image/ab6761610000e5eba164e038c8bb4f7c86f80baa
Hans Hotter,spotify:artist:3GtU1O2V8snd7EP5ySYLqN,22,2610,https://i.scdn.co/image/cc80ed9302d87f5402d6e59f234f3d9a8088d289
Moses Sumney,spotify:artist:5W10uJRsbt9bROJDKoI1Wn,52,317177,https://i.scdn.co/image/ab6761610000e5eb253f8e52875d620a6c7044b3
The Virginia Gentlemen,spotify:artist:0steWfkS4hwaErh84SlHMW,14,1802,https://i.scdn.co/image/ab67616d0000b273e49e975f4142c6aac6d97f87
Vestischen Chamber Orchestra,spotify:artist:1m3ycS5catGCiLB0J5eKDG,7,1,
Solar,spotify:artist:5cYcI546S8Lf97m4mNdYLD,51,843828,https://i.scdn.co/image/ab6761610000e5ebb0b4c8d0a415cab50e033129
Cardi B,spotify:artist:4kYSro6naA4h99UJvo89HB,80,20708067,https://i.scdn.co/image/ab6761610000e5eb8c2332e6c0ed96d144a91b3f
Pierre Boulez,spotify:artist:2prZJWfQMnIgwUKxKcBxH7,48,34924,https://i.scdn.co/image/a893b03e7ecee9bb2ff7fe5288bc776bbe3e34a6
On The Rocks,spotify:artist:00IjdWQ46sSBP4gZYObAMx,28,10316,https://i.scdn.co/image/ab6761610000e5eb79df49f258dae5247ad5d5cb
Second Shift A Cappella,spotify:artist:62Sh3v52pBL7IhWZMaGgq6,0,16,https://i.scdn.co/image/ab67616d0000b273458d338af5f8ead5be756346
