artist_mbid,other_mbid,relationship_type
19c1108c-f888-4ced-af9e-59c5becd13f8,4dc14f03-40b5-4268-8965-8e64fedb0798,member of band
19f52369-71d1-4e25-a459-8e3de576532b,2aceb3a4-eaae-4bf0-8941-022c5cd049d6,is person
1a107abc-71ec-4c5d-a2f6-a2a25e4741cd,80c72415-d26a-4f49-b13e-544e50b8c188,member of band
1a107abc-71ec-4c5d-a2f6-a2a25e4741cd,9c15986d-ff1f-4d91-9708-f50f7445884f,member of band
1a10b34d-293a-42f6-856c-fb44d19210f6,480cdd78-e54e-4518-9ec9-572a62d7e1e1,member of band
1a20bf2d-08ee-4a20-a8cb-d95426835515,1fda852b-92e9-4562-82fa-c52820a77b23,member of band
1a2ab2e2-2f51-4a8b-97ef-5956cd7e4e69,160629ab-ec18-4931-8c95-02cb92d06186,member of band
1a4b095d-5bc2-4260-a47b-f6594e99d3df,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,member of band
1a523d80-f61c-46e7-909d-91b408b3ac5e,6d38ce34-d794-428d-b86b-933ff39ca88d,member of band
1a656363-3153-4068-9036-cdfccb067142,ab17eba6-ea50-4062-b462-301245db5beb,member of band
1a8d8f4f-2666-4262-b08a-bd4f02b087f3,ec08184a-1794-4cfe-a1f2-fbf0e14f81eb,member of band
1ac73985-2cfa-433a-a6f8-379480e87179,12897cc4-81a0-47d6-a2ba-c79245225aad,is person
1ac73985-2cfa-433a-a6f8-379480e87179,7364dea6-ca9a-48e3-be01-b44ad0d19897,member of band
1b19a6b5-0554-4783-8927-c06c8449a39d,012151a8-0f9a-44c9-997f-ebd68b5389f9,member of band
1b30232c-168a-4b13-8b24-382a7b304e10,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
1b6ceb76-edfc-47e7-9c14-da9a7fd57152,44cf61b8-5197-448a-b82b-cef6ee89fac5,member of band
1ba97964-8d70-4b33-a361-d1a4ed222672,67f66c07-6e61-4026-ade5-7e782fad3a5d,member of band
1ba97964-8d70-4b33-a361-d1a4ed222672,b7ffd2af-418f-4be2-bdd1-22f8b48613da,member of band
1ba97964-8d70-4b33-a361-d1a4ed222672,eeb1195b-f213-4ce1-b28c-8565211f8e43,member of band
1bb206d8-316d-4bce-9731-e56cef40df58,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
1bb82b3b-e01e-40c0-90d1-c8e8f937b9be,9252ca18-015c-484c-ae59-5670784887d3,member of band
1c46e82f-4764-4d82-a33b-5d5aee5e2881,d5be5333-4171-427e-8e12-732087c6b78e,member of band
1c4ac6de-3520-4651-ae5b-e06896a11abd,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,member of band
1c5adcd9-f1e4-4987-a1c0-1bb7200026cf,3f5be744-e867-42fb-8913-5fd69e4099b5,member of band
1c5adcd9-f1e4-4987-a1c0-1bb7200026cf,ba5048ba-e66a-4a35-831f-758036aa8d78,is person
1c665714-11a7-4632-8676-e1865f0e7eea,1d1a43fc-aa71-44d9-8825-67b0e23e8d88,is person
1c665714-11a7-4632-8676-e1865f0e7eea,3da65013-dfdd-40c7-b9c7-e4c829862c66,is person
1c7a9a8d-bb4f-4896-8427-980c80d6994d,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
1c8172a0-c97b-402d-89bc-3e30df0fa171,df6c619f-4334-43e2-8b6a-4a32af1e4f85,member of band
1c9e545f-6316-4910-9589-dab038c36906,6a64307a-1806-428c-9bee-4afb13b27042,member of band
1cbcc3a3-2ed7-4d92-a160-9a7d624bb227,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,member of band
1ce2f8fb-8a38-491f-ac6a-658828cb4dec,fcc7e9c8-3474-4221-b83a-27890982e0fa,member of band
1d148935-52fc-4385-8ccb-19c67975f7e0,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
1d435e94-f611-4643-b226-83965ae2507a,e04d239e-9fa8-49b3-b9b7-9e439c3cb1d1,member of band
1d5b5aa9-e49f-4b9b-b18a-d4846b14cfa3,0be4c438-bbaa-40ad-853f-691b60d4c7b5,member of band
1d673024-a339-4b97-9f41-52cdc47498c6,5a35701f-9209-4742-ad44-7432d3230127,member of band
1d673024-a339-4b97-9f41-52cdc47498c6,9c15986d-ff1f-4d91-9708-f50f7445884f,member of band
1d673024-a339-4b97-9f41-52cdc47498c6,9d17d14a-e81c-410e-a90b-b02b0a9de6f8,member of band
1d673024-a339-4b97-9f41-52cdc47498c6,dc7c8277-d4b6-4bca-bdfe-50eee42536ac,member of band
1d673024-a339-4b97-9f41-52cdc47498c6,dfa98803-0f8e-4aac-a3d2-a2614db30074,member of band
1da69e7f-e539-4f51-82d3-d5e7e9bd2826,9d027d72-790e-40ec-bbb7-61aa613457de,member of band
1dc85f17-064b-459e-8bb2-514933a55aac,a46732f1-d435-4dec-9d6d-8aa3c7d5a38b,is person
1dc9f1ab-3748-46c5-ac64-4a1311680da5,00a9f935-ba93-4fc8-a33a-993abe9c936b,member of band
1dce970e-34bc-48b2-ab51-48d87544a4c2,83d91898-7763-47d7-b03b-b92132375c47,member of band
1dcf98ea-79c5-43e7-819f-1b86082b0812,06ad3b1c-fcb5-4876-b78c-bc0f49ede45a,is person
1dcf98ea-79c5-43e7-819f-1b86082b0812,79c67eb5-3851-4b28-bfe0-3adfcd6f58d7,member of band
1de395a1-43b3-4d62-8809-942113d84c15,3f5be744-e867-42fb-8913-5fd69e4099b5,member of band
1e14e1ae-37e6-453e-bae3-6bce52a66b6f,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
1e3da9bf-5b5d-4372-8e3d-ee957bf2259a,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,member of band
1e66dc54-c636-470e-b21b-f997d0b3e20f,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,member of band
1e6771d9-27d6-4ae7-b732-08db7a4f8110,a13898e2-e488-498e-a89c-d0e920f74d4d,member of band
1ea11cd7-08ce-4324-b35a-1788e0e4d43e,835a6d9c-fea0-4a71-ae52-9c4da946433a,member of band
1ea9b78e-a83e-4aa7-87a9-515dfb05478d,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
1eab523e-98ff-4083-aa34-8922740bc696,9102bdf6-b03e-4470-9f78-12127c4995cc,member of band
1edd8e9a-0deb-4548-a2a3-679af784f6c6,79491354-3d83-40e3-9d8e-7592d58d790a,member of band
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,1c3dd681-8975-4f44-9296-002dafc14d18,is person
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,3fb67500-87e2-449b-a995-c74dc8f9319c,is person
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,85db5120-7b1d-4b18-be06-630840398fbc,is person
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,b7ff91ef-ea6e-49ec-afde-b8a029185762,is person
1eebeb14-7c26-43e7-bb1d-75a095fe492e,486067ad-56d6-48b5-957b-d6cfe3e1af73,member of band
1f329679-1900-422e-9923-5fa6c7734b97,d2f27332-85fe-4f61-9849-59be697e6a24,member of band
1f4ffb9e-2425-40fb-b054-68e80e2ef83d,b7ffd2af-418f-4be2-bdd1-22f8b48613da,member of band
1f586b64-c759-4b53-88f0-4042620ae46a,04df2f87-4b35-4e60-8992-19811e728c03,is person
1f586b64-c759-4b53-88f0-4042620ae46a,38c663cc-9069-4039-9f25-9571627e0be8,is person
1f586b64-c759-4b53-88f0-4042620ae46a,bc2ed01e-bca4-410c-a081-e12cf1f0b567,is person
1f7c95cc-92c7-47aa-8a9f-36c09f229315,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
1fb3600c-1b53-4b4c-84cd-f0241a57d583,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
1fc3aa00-9733-41e0-bb5b-57af1ce66866,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
1fd8c24b-eaf3-4ee2-9931-b8130099d789,00a9f935-ba93-4fc8-a33a-993abe9c936b,member of band
1fdd94a1-14ea-4fd1-9f43-6dfe8f13ba70,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
1fed07c6-adf1-4668-b34b-434ae9741763,b3785a55-2cf6-497d-b8e3-cfa21a36f997,member of band
1fefa8b3-806b-4ab9-a066-66574b22aa16,b7ffd2af-418f-4be2-bdd1-22f8b48613da,member of band
2014c417-f5ca-4f7e-b616-ba835608b5b6,b7ffd2af-418f-4be2-bdd1-22f8b48613da,member of band
2015ac37-b6a9-4eef-946d-595e9b06a832,e565610b-9a8f-451d-b594-ea658d76f725,member of band
203c31dc-4004-45ac-97bd-78e07e7f91ee,3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,member of band
2093207d-cb69-4789-866b-5ac772c9ebd3,7364dea6-ca9a-48e3-be01-b44ad0d19897,member of band
20a846dd-829a-4338-9531-248607c8b4e6,4f0cb3b7-6c06-4317-ae35-ddf3106a17ee,member of band
20b7e783-acf7-4a7b-9fb3-6e207166e96d,a13898e2-e488-498e-a89c-d0e920f74d4d,member of band
20bed830-c1c8-4b12-b390-8c78a8abb382,abd506e1-6f2b-4d6f-b937-92c267f6f88b,member of band
20d6dc60-85b0-4bd6-92c1-259834ba374b,da9bf052-1a66-4737-be10-9f3987980b19,member of band
20e41b74-470c-45ec-964f-fe7a42d6b0b2,a2b34d7c-ce6c-471f-a3c0-feceacdb85e1,member of band
21032561-1973-4bda-9a25-d89cd8ef8541,1a523d80-f61c-46e7-909d-91b408b3ac5e,is person
21170f37-04cf-4b52-949f-518323da3d8b,40017bd7-139b-4998-8688-9b2478ad3325,member of band
21176a1c-bdbf-43d0-aaae-5f2df97b09bd,eeb1195b-f213-4ce1-b28c-8565211f8e43,member of band
2120648f-6db4-4863-8d87-bceadd927ef1,ad4e8332-861d-4a49-8235-b72888714be4,member of band
214bae1a-4b45-4379-a514-a79cb664444c,03e53482-a069-4e65-aa7a-117ede967ffe,member of band
214e9b89-9cee-4d94-a0f7-9fd7ea635c03,06cfe99e-d9ec-4d77-ba8d-d782ffab8d53,is person
214e9b89-9cee-4d94-a0f7-9fd7ea635c03,e44ef539-1ec9-4cb2-bee7-852e84618308,member of band
21551f7d-93f2-4cb7-ba71-7f260058e923,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,member of band
218ea148-da95-452d-b7c1-26c5cd7b026f,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
21aca41f-ce67-4230-b7d5-8b531a497eb4,1e586623-00f8-4ed2-b8ad-fa99d038cbe5,member of band
2207c581-e4ba-4738-bae6-7761f6510a86,142b343d-bf5a-428c-a64f-6d1a7566bbe9,member of band
222fe83e-b3dd-4bda-a6b5-65af8f80550c,480cdd78-e54e-4518-9ec9-572a62d7e1e1,member of band
2256f694-db0b-40af-91f5-569aa04b584c,69689acf-d9cd-4d20-a972-47db4ed51b1a,member of band
22c71264-ed47-4b16-b49d-7c2e3a6fb8ac,4d965cc0-86a6-49e2-80f9-7c2bdf606242,member of band
22d03710-e3f8-4467-9fdb-d6abb01d7633,30f9b3e7-690b-4199-8441-916c37176532,member of band
22e6f6c0-2431-43c6-9897-9b339d4c2e2e,eaf6a7ca-105d-4a94-ba02-8c3e4040319a,member of band
2345e7b4-9342-4db7-b903-e451cc9e5df1,485cdfdf-d726-4e85-8e2e-103120993d02,is person
2345e7b4-9342-4db7-b903-e451cc9e5df1,9dcbe62c-6122-4349-b0fc-99a4a05b87b5,is person
2368b7ab-c015-4582-9aab-e28b62c4103c,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
23a79d0c-0034-4348-8844-705b7cda6d13,516cef4d-0718-4007-9939-f9b38af3f784,member of band
23c8056b-ee13-4cfc-a772-2f5292e35bb5,0d79fe8e-ba27-4859-bb8c-2f255f346853,member of band
23d6d5de-8ec4-4c9f-a405-8189594347cb,5829cd4f-e693-4b03-abe5-1226243c23d6,member of band
246075b5-0ab3-4cb3-a3d7-5ad7520b20ae,835a6d9c-fea0-4a71-ae52-9c4da946433a,member of band
24854c2b-49fe-4769-b28f-37dea1e6e423,516cef4d-0718-4007-9939-f9b38af3f784,member of band
248ead7d-8058-4e0c-b334-fde70c036f8d,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,member of band
24a89258-b86d-47be-9309-a066ee84a419,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,member of band
24b199a3-6add-47a8-8239-3de7425be0f9,9a84344f-c450-47c9-8428-46fe2ee9db10,member of band
24c2c5c6-b9b0-485f-bdad-4b194976a6a3,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
24f86bb5-6bf1-4a39-bbf9-2cf2fe522c7c,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,member of band
250c291f-f7ea-4064-a8ff-d9aeb4bc3124,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,member of band
25243946-290b-4cf1-8e9c-107b13bd40fb,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
2530ec3c-0954-4572-ba7c-382948a0c79f,101c4754-1dc7-4c0f-92b9-49d8063d63da,member of band
255768c4-89a5-4764-8653-a647b4af940d,46e4a08f-d19d-47a3-8ac1-a59fe978f6a0,member of band
256fa122-1871-46f7-abe1-6e1d96e37285,46e4a08f-d19d-47a3-8ac1-a59fe978f6a0,member of band
258e917c-4cf0-4a1a-a07d-dacfe6b93398,5b11f4ce-a62d-471e-81fc-a69a8278c7da,member of band
259ae74a-2fa2-416a-b370-09852d377bcd,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
25a4eb29-fdad-4444-be86-71d799019272,2e80ba15-ec0f-4bd4-b263-7e0671f38255,member of band
2629082c-19b4-42ae-b2e1-d6025ead67a0,9fcc463b-7cfc-4ea4-a65e-bab77fc78e9a,member of band
2629082c-19b4-42ae-b2e1-d6025ead67a0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,member of band
2650741e-908c-4cae-ba98-0717da3c3ce0,acb2191f-0f55-4ec6-b7ff-ce73dea50f3e,member of band
268b782c-b6c7-41a4-b2ef-36cddd76b6ad,bd1d085d-a955-4def-86d9-658313e83bd3,is person
268b782c-b6c7-41a4-b2ef-36cddd76b6ad,ec2bcb77-b9a1-49e2-bfe7-419586bbef48,member of band
269d6e80-3186-4165-8586-2ccb64b446a4,516cef4d-0718-4007-9939-f9b38af3f784,member of band
26a88003-cd0a-472a-8f6f-775855cc7129,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
26cea341-dfab-483f-9cdb-8de82da81019,516cef4d-0718-4007-9939-f9b38af3f784,member of band
27024efb-7f82-4efe-b150-6d41536eabd2,8dfe067c-ae90-472e-80f2-fcee9be4e158,member of band
275c0020-3de9-4655-b76c-8cb2fe92c0b6,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
27896b69-cf23-4b67-a69e-a0ff3ced9298,101c4754-1dc7-4c0f-92b9-49d8063d63da,member of band
279575ec-fe30-455f-adb1-7a627a0badba,5b11f4ce-a62d-471e-81fc-a69a8278c7da,member of band
27b7dcd5-f281-419e-96ab-38495a5efd1b,5fee3020-513b-48c2-b1f7-4681b01db0c6,member of band
27e3b9bd-0286-49ef-a9e7-a5b079098298,8dfe067c-ae90-472e-80f2-fcee9be4e158,member of band
27fd3b0e-1b86-4bfa-b4ee-c3432690cd9c,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
28128435-f8c0-401c-a60d-ab3536cd573a,b7ffd2af-418f-4be2-bdd1-22f8b48613da,member of band
283b71bb-465a-4691-a058-295629fd3018,ea6c62ec-701e-4f01-bbcc-adfad2d3be70,member of band
283db0b7-270e-4ff7-9cfb-c7f7a9cff0d6,95663592-1447-4579-90f7-c94733476667,member of band
285c41b3-6a5d-48c7-8cd5-a25427765747,e04d239e-9fa8-49b3-b9b7-9e439c3cb1d1,member of band
2895dd11-59b2-48e9-9bd0-c640f4dcb941,bd04c7b4-530c-4802-ae16-962d004a5093,member of band
28a1b857-4eee-4791-b3a2-f0931c913c6b,0fad358b-6147-46fc-be41-032500786ed1,is person
28c5fb4a-3675-49c1-9cd8-50e9eadf4397,0068ae6c-7156-40f9-a81f-39294af6a549,member of band
28d35fd6-0b04-42f3-a05a-084966e2f507,4dc14f03-40b5-4268-8965-8e64fedb0798,member of band
28d35fd6-0b04-42f3-a05a-084966e2f507,fe038151-1099-4de8-901b-39be66d6e493,member of band
28dca97b-26f9-4e71-a852-da98542520da,6e019bc6-5c23-4935-94f0-4a896631d846,member of band
28f46b03-adf9-4446-9bd4-7102ec1d1d32,a13898e2-e488-498e-a89c-d0e920f74d4d,member of band
28f87e8f-bc00-4d0a-a883-bd4f1d7e68d0,c010eb84-2de1-40b2-b267-40de6002daab,member of band
293b3c00-47bb-41c7-8a68-dbd54e6bfa19,fcc7e9c8-3474-4221-b83a-27890982e0fa,member of band
293c8348-b107-4c08-b7f5-eb2448b7610a,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,member of band
293e63b2-7367-4633-8abd-02cf35425dcd,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
29402acf-3a3b-4478-83fa-24f40df3e0c7,2d623e82-73e2-4179-9c44-e963980f2d58,member of band
2947dcd0-e65f-4293-af4b-3fe309e0dea0,b7ffd2af-418f-4be2-bdd1-22f8b48613da,member of band
29762c82-bb92-4acd-b1fb-09cc4da250d2,79491354-3d83-40e3-9d8e-7592d58d790a,member of band
2979aeba-b0b3-4df0-8c0c-caa6ab1eb7bb,8dfe067c-ae90-472e-80f2-fcee9be4e158,member of band
2981e3a6-f00a-44a6-a681-261d5c2af833,0a7ef947-cb11-4bf0-89e3-23b9a950f04d,member of band
299e74fa-cf2f-432c-a4bb-8e0db57c2698,a97f393a-13a7-4645-8bba-f10bd22d7228,member of band
29a46935-dae2-4168-9218-328b06544142,0a7ef947-cb11-4bf0-89e3-23b9a950f04d,member of band
29a9f34b-a39a-49a6-885a-723bda36c14e,a13898e2-e488-498e-a89c-d0e920f74d4d,member of band
29c11f6b-df9f-454f-964e-75eedadb4a1e,79491354-3d83-40e3-9d8e-7592d58d790a,member of band
29fc6868-79d0-4760-8b13-024d1915c95e,c44e9c22-ef82-4a77-9bcd-af6c958446d6,member of band
2a11b7c9-12d6-495d-a577-7412dd1f7aca,c8c1e547-9270-41dd-a3d0-fa10d4aa4844,member of band
2a2fd0fe-8689-4a8e-95a8-ed48424b7c02,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
2a4515ac-2950-4822-84e2-c2b08c10efed,99689c05-4f6d-4bff-9b00-06731277fe42,member of band
2a7e5329-4e0f-4624-a722-696707734a77,721a6d4e-6c5b-4250-8e87-b5dc386fd965,member of band
2ab4f061-bb6c-4fab-b469-7e4b25f34786,830e5c4e-6b7d-431d-86ab-00c751281dc5,member of band
2acafc6a-0e6d-4495-ab35-4184c6d53042,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
2acf77db-be3f-431a-9f81-c35f7cd8c598,142b343d-bf5a-428c-a64f-6d1a7566bbe9,member of band
2ae4e7b3-6d28-4a61-a9c2-0bf19b0dfd58,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
2b086763-9d43-4dd7-9bb2-d4676924fb8f,3f5be744-e867-42fb-8913-5fd69e4099b5,member of band
2b19c786-76c7-4720-a83f-10722554446c,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
2b21e557-b521-47cf-b680-87dff0712683,7fe96b15-5608-430e-ad25-77a01353c5d9,member of band
2b38679a-23d5-4051-9738-7d6d751d6978,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
2b40a68c-0ebb-4149-ab94-0b3d7d2336cd,2df0469f-b49e-4e4e-bfb4-0a98b399f5e2,member of band
2b40a68c-0ebb-4149-ab94-0b3d7d2336cd,40017bd7-139b-4998-8688-9b2478ad3325,member of band
2b786fb3-a116-4163-9b65-cf56f03c8a7f,506c92c3-0d1f-4bc9-b6ee-848c99ef5fd4,member of band
2b786fb3-a116-4163-9b65-cf56f03c8a7f,b7442f18-d9be-4185-8b51-482510046156,member of band
2b786fb3-a116-4163-9b65-cf56f03c8a7f,cc3054c1-803c-4b55-9c59-200acd60b5e4,member of band
2bb16012-0e31-476e-a3e1-d66677768bf4,ea6c62ec-701e-4f01-bbcc-adfad2d3be70,member of band
2bb77ecb-de6d-4663-a489-20cb12c979a3,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
2becf902-c9ac-48a0-80dc-b3d5ba1e8bf8,fc318255-d27e-4e85-bfe5-46657eaef734,member of band
2c1682cd-d287-460d-a4f7-9d5c65c1220d,e04d239e-9fa8-49b3-b9b7-9e439c3cb1d1,member of band
2c69465c-0f76-45ce-90a2-1ed0fdacc997,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,member of band
2c6d82a0-3ead-4843-a98f-99445884bf28,243c6f61-d83b-4459-bebd-5899df0da111,member of band
2c74067b-1c5a-496d-b3a5-9d914b70a8c7,900ab237-327b-44e2-87e4-73250bbe025a,member of band
2c7b1a85-4997-4591-8800-0cb4937ea669,bd04c7b4-530c-4802-ae16-962d004a5093,member of band
2c7c11ec-8074-4234-89e1-d9cb0b4f57d6,fc84ee2c-3b57-4f94-b912-5edaa7ab2d13,member of band
2cb1105c-5f6d-426f-91a5-7b80f2fc68ff,70e5098b-c4ae-4cd7-9799-3c1b9b57c753,member of band
2cc1eabd-dbbf-49c6-a4d4-0a48d5475d8d,62cc95e0-86de-46e0-925a-353e330cf4e4,member of band
2cf63b2a-7265-4634-9eb1-14e4cc0b625d,d570bb31-b9ca-45a4-a2d9-11b186d9c159,member of band
2cfe3c4c-5432-46a6-b3c0-1545dfe1d403,ccec43ec-d665-4eb2-a53c-602eec3afc43,member of band
2d170347-69aa-4245-9950-c3a2992abad6,06a58fd1-4767-4eda-a60f-97103dbccd19,member of band
2d179cee-c1be-4d9f-8c8a-538fd0ce0411,3bd894b2-ec26-4ca0-b6cf-b5e66ead1f2e,member of band
2d33290e-ba96-40d3-b22c-7d910837ef1b,35f3e736-e27b-4a26-892c-c00179d163d5,member of band
2d33fef2-f1c4-4123-af0e-12fd690b3687,b071f9fa-14b0-4217-8e97-eb41da73f598,member of band
2d4abfa2-db14-451f-b9ab-104f2429e434,3f5be744-e867-42fb-8913-5fd69e4099b5,member of band
2d53b70d-8d8b-4cdd-b28b-a45c0f51066e,160629ab-ec18-4931-8c95-02cb92d06186,member of band
2d6b7381-f2dd-4091-bb8f-55d3e81e7419,8560d4e8-05e2-4c20-980b-ad2db445dd5d,member of band
2dab6759-71be-42fb-b208-97914b42d51f,72b6bc38-95d5-42b5-87f1-736807d537e0,is person
2dab6759-71be-42fb-b208-97914b42d51f,ad8b42fd-e001-4946-ba7f-fdea2462062c,is person
2dab6759-71be-42fb-b208-97914b42d51f,d5e08221-5965-46d1-bcb3-0d5934727b2d,is person
2dbc4ab5-45b5-450c-a85f-4e3a83204b1c,b7442f18-d9be-4185-8b51-482510046156,member of band
2dbc9864-3f84-4331-8019-9829c1477fb7,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
2dc4430b-36be-4d4d-9c7f-2cbbffa45878,99689c05-4f6d-4bff-9b00-06731277fe42,member of band
2dc4c0d3-7307-4a00-bb04-cc3df7733b24,1692d2a2-988d-448f-82b7-0bdc2ecd5f19,member of band
2dc7a305-7a8c-4fcc-add4-5e9def0a9a0d,8bfac288-ccc5-448d-9573-c33ea2aa5c30,member of band
2dd16885-93df-4893-85ad-18dca165be6b,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,member of band
2df0469f-b49e-4e4e-bfb4-0a98b399f5e2,40017bd7-139b-4998-8688-9b2478ad3325,subgroup
2e022b68-184c-41e9-81c7-db50cfb058e5,69689acf-d9cd-4d20-a972-47db4ed51b1a,member of band
2e032319-79cd-4662-8c8c-fcfebc92b01a,20395131-fbde-43ce-b141-b700cfdae99c,member of band
2e0fdf9f-9ac1-4230-a795-90ad0df3ef52,6a64307a-1806-428c-9bee-4afb13b27042,member of band
2e1a6e33-6c01-4871-824b-ae6dd46f2ae4,3b56979c-8c87-4e4e-997a-38c247a560e1,member of band
2e1b2b4b-27bd-4d6b-9b32-6e8caa51794a,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
2e41060f-9de9-4bf5-b453-697caa59084f,1fda852b-92e9-4562-82fa-c52820a77b23,member of band
2e4684b3-add3-4d00-9c2f-8792ef47cac1,3f5be744-e867-42fb-8913-5fd69e4099b5,member of band
2e4acc45-b388-4be0-8ce1-399bcf5e5824,c33c2065-b1c3-4406-b066-d33a9e2ea71a,member of band
2e57b58e-3da5-4ab5-828f-24ac1cb20928,3b56979c-8c87-4e4e-997a-38c247a560e1,member of band
2ee53a9b-97aa-469e-886b-91a2fa2f82fc,900ab237-327b-44e2-87e4-73250bbe025a,member of band
2ee9e4de-d64e-4f2a-a512-4b1552a65831,c010eb84-2de1-40b2-b267-40de6002daab,member of band
2efac2d7-e5ad-4e7b-87c9-ef678fbbaaab,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,member of band
2f1a78d2-ebdc-4aaa-a8b3-5058ce724745,1d2c24a6-9ae6-460b-a65e-63671c9fbdd9,member of band
2f2dd9bf-8c2b-4b0f-8797-2ad4dd29d804,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,member of band
2f50e59d-0538-4289-8ce5-9251db3610df,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
2f58d07c-4ed6-4f29-8b10-95266e16fe1b,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,member of band
2f7c13c6-2a31-4c11-a5d5-e018ea7bc611,4d965cc0-86a6-49e2-80f9-7c2bdf606242,member of band
2f84b66f-06c5-4f45-b19a-b8947ca5b0ba,e57f0cac-4f56-473c-8d7e-d93f753fd586,member of band
2f941712-c3c8-4a0d-9977-355ab0dea898,29845ae8-0fd5-482b-9dbe-44c969fbb939,member of band
2fd475b9-4a31-4b8c-8368-7b71118f2d71,b7ffd2af-418f-4be2-bdd1-22f8b48613da,member of band
2ff73141-bf73-4665-b156-c3a111ebec40,a13898e2-e488-498e-a89c-d0e920f74d4d,member of band
300c4c73-33ac-4255-9d57-4e32627f5e13,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,member of band
3025a46a-2a0a-4ec7-a194-da7de810fb48,a13898e2-e488-498e-a89c-d0e920f74d4d,member of band
302bd7b9-d012-4360-897a-93b00c855680,e00e0fe5-4328-47f1-bfb0-c0edf18cdecf,is person
30343313-1e24-4758-950f-4a96309d7893,b7ffd2af-418f-4be2-bdd1-22f8b48613da,member of band
30343313-1e24-4758-950f-4a96309d7893,eeb1195b-f213-4ce1-b28c-8565211f8e43,member of band
30415593-f831-42a1-ba3f-fbaef1272815,c44e9c22-ef82-4a77-9bcd-af6c958446d6,member of band
304563bb-6e78-4f25-8831-1978432a5a6b,8560d4e8-05e2-4c20-980b-ad2db445dd5d,member of band
304adbb4-1993-45c1-907e-34ddfc08af5e,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
304b5ea4-0b84-489f-a284-6822c896223d,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
304ccca1-1212-4d20-91f6-cf097a683302,d7867de6-f803-43c4-81b0-ed2d2a9504db,member of band
309d9809-cf74-493a-b56b-1378258f20fd,9ae93352-6da7-4efb-abb2-e43ef51acb25,is person
309d9809-cf74-493a-b56b-1378258f20fd,a74b1b7f-71a5-4011-9441-d0b5e4122711,member of band
309d9809-cf74-493a-b56b-1378258f20fd,c74f4726-2671-4011-81b6-f70da905c05a,member of band
30aeb57f-bb16-47fa-86ca-79fc57b4d12c,48646387-1664-4c9a-9139-9bfd091b823c,member of band
31129686-3faf-4580-a887-b82e76e3df68,be547bca-8718-4762-bf1b-34a3bdb4938f,member of band
