artist_mbid,artist_mb_name,artist_sort_name,artist_disambiguation,artist_type,artist_area,artist_birthplace,artist_start_date,artist_end_date,artist_gender
4e5017d4-874d-48ee-84f0-d535d17a010f,DJ Dahi,"Dahi, DJ",,Person,Los Angeles,,1983-03-10,,Male
4e56b69b-9146-413c-bd04-78a564073df9,Kyle Shearer,"Shearer, Kyle",,Person,United States,,,,Male
4e58c044-e0ab-480f-ab54-61530fb58009,高松恵理,"Takamatsu, Eri",,Person,Japan,Saitama,1992-12-25,,Female
4e6105b8-33d8-4d37-8876-332e880a523c,Norman Taylor,"Taylor, Norman","hard trance producer Wolfgang Von Webenau ""Sexmachine""",Person,Germany,,,,Male
4e6fb999-d1b2-45a2-ab64-83433b1cc408,Jonathan Yudkin,"Yudkin, Jonathan",,Person,United States,Philadelphia,1960,,Male
4e848ea9-d9d3-4608-b5ee-baa29acf4cca,KEY,KEY,"Kim Ki-bum, member of SHINee",Person,South Korea,Daegu,1991-09-23,,Male
4e972744-adf1-4ad3-bc7e-3905a6e6d838,Soaky Siren,"Siren, Soaky",,Person,Bahamas,Bahamas,,,Female
4e9c684f-03ba-4859-93a2-7614237dcf1b,Gian Franco Reverberi,"Reverberi, Gian Franco",,Person,Italy,,1934-11-12,,Male
4eaa3749-5e45-403c-9786-8a1f05a91b8d,Jonathan Gilmore,"Gilmore, Jonathan",,Person,,,,,Male
4ebd26f0-5067-417e-8544-981fb945169a,Berliner Symphoniker,Berliner Symphoniker,"known as Symphonisches Orchester Berlin since 1967, renamed Berliner Symphoniker in 1990",Orchestra,Berlin,Berlin,1967-09-01,,
4ec8df82-bbdc-43da-bdba-8f1c8d290657,Mr. Franks,Mr. Franks,producer,Person,United States,,,,Male
4ed9cdd2-781b-4eec-a5b7-da3e17b9904c,Julie Han,"Han, Julie",,Person,South Korea,Hawaii,2000-03-29,,Female
4ee75011-678b-46e0-b8e1-8ef47e5b7379,June Carter Cash,"Carter Cash, June",American Country singer and songwriter,Person,United States,Maces Spring,1929-06-23,2003-05-15,Female
4eef36a2-cd23-43f8-ab41-b63f3af46d3f,이나경,"Lee, Na-gyung",,Person,,,2000-06-01,,Female
4f0730d0-fd52-4818-8a5d-f3f69ce8f378,Bob Rock,"Rock, Bob",,Person,Canada,Winnipeg,1954-04-19,,Male
4f0bbdcb-9bb3-475f-852b-ab0598d99f64,Jim Corry,"Corry, Jim",,Person,,,1976,,
4f0cb3b7-6c06-4317-ae35-ddf3106a17ee,Red Velvet,Red Velvet,South Korean girl group,Group,South Korea,Seoul,2014-08-01,,
4f1f61e9-7d40-4592-8310-3592f72b76c1,Theo Peoples,"Peoples, Theo",,Person,United States,,1961-01-24,,
4f23a011-5a20-417f-bc20-6497677ca244,Play-N-Skillz,Play-N-Skillz,,Group,United States,Irving,2003,,
4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c,Wyclef Jean,"Jean, Wyclef","Haitian rapper, musician and actor",Person,Saddle River,Croix-des-Bouquets,1969-10-17,,Male
4f2fcb69-1897-4520-8d5c-2c617fae8484,David Brown,"Brown, David",US bassist for Santana/Allman Brothers/31st of February,Person,United States,Daly City,1950-02-15,2000-09-04,Male
4f456ab3-9b3b-41ab-b752-5551c02bae03,Nick Launay,"Launay, Nick",,Person,United Kingdom,London,,,Male
4f45e8a6-8d08-4444-85db-04f45ed0a840,Andy Martin,"Martin, Andy",jazz trombonist,Person,United States,Provo,1960-08-10,,Male
4f4e5c4d-a500-45c9-a3e1-dadaed9329f6,Art Wood,"Wood, Art",US session drummer/percussionist,Person,United States,,,,
4f6721d2-e283-44e4-87c5-913a27abb58f,Dee.P,Dee.P,Korean producer,Person,South Korea,,1983-06-03,,
4f6857a1-6200-4547-b081-b316dc8fc225,Jonny Breakwell,"Breakwell, Jonny",,Person,,,,,Male
4f6acd79-6202-4561-bbb6-51e06c96e8da,Alvin Chea,"Chea, Alvin",,Person,United States,San Francisco,1967-11-07,,Male
4f779b60-324b-4f15-b12b-270c1e50379e,Gina Kronstadt,"Kronstadt, Gina",,Person,,,,,Female
4f789e44-8042-4fc6-b2a1-45b0d0143f97,"Robert ""Roomio"" Reyes","Reyes, Robert ""Roomio""",,Person,United States,,,,Male
4f87267a-928f-4955-aff1-d756b13ebea7,Peter Tork,"Tork, Peter",,Person,United States,"Washington, D.C.",1942-02-13,2019-02-21,Male
4f8ef4a3-40fa-46b5-8773-97686a8424f4,Édith Piaf,"Piaf, Édith",,Person,France,Belleville,1915-12-19,1963-10-11,Female
4f9b18c7-d779-41fc-b408-21b0e7c6a9f8,松本光平,"Matsumoto, Kôhei",,Person,Japan,Kanagawa,1989-06-15,,Male
4f9fc7b8-0648-4e18-b46a-0fed7732d455,Jimmy Johnson,"Johnson, Jimmy",US session bassist,Person,United States,Minneapolis,1956-06-07,,Male
4fa611d7-3635-4741-8b2d-b5179f3608d7,Pablo Bowman,"Bowman, Pablo",,Person,,,,,Male
4fb2a6d2-0c48-412e-8842-156fa24169ff,서호,Seoho,,Person,South Korea,Daejeon,1996-06-07,,Male
4fb5fa44-0ae5-4081-8b84-5798513c1f34,Adriana Zoppo,"Zoppo, Adriana",,Person,,,,,
4fbc55bb-61be-4eb7-b4b4-c08c68b4e060,Chamillionaire,Chamillionaire,,Person,United States,Houston,1979-11-28,,Male
4fcd0d51-b324-4840-b1cd-ee4b5b8e735a,Serafin Aguilar,"Aguilar, Serafin",,Person,,,,,
4fd03921-e947-47d5-bbec-9dee6c126d06,Ken,Ken,VIXX,Person,South Korea,Seoul,1992-04-06,,Male
4fd1e3e2-c9cd-4f9d-933f-c71eac20ca37,Glenda Proby,"Proby, Glenda",,Person,,,,,Female
4fdf75c5-59f1-4f56-87f1-f3136710b3c6,小田えりな,"Oda, Erina",,Person,Japan,Kanagawa,1997-04-25,,Female
4fe52ff4-d02a-47aa-8e01-2ab67467ca30,Ed Tarrant,"Tarrant, Ed",brass player,Person,,,,,Male
4fe629e4-e055-4330-b6d3-70c2cf0b2ae5,James Corden,"Corden, James",,Person,England,Hillingdon,1978-08-22,,Male
4fe9c99d-7c24-4ea9-aa0e-faa90f65743d,Aaron Varnell,"Varnell, Aaron",,Person,United States,,,,Male
4ff8dc8f-7005-473f-8ac5-11617fc46cd6,Deen Castronovo,"Castronovo, Deen",,Person,United States,Westminster,1965-08-17,,Male
4ff92b67-279e-40dd-b8fe-c1930f85059b,Daniel Law Heath,"Heath, Daniel Law",production music,Person,United Kingdom,,,,Male
5019e514-7ba1-4725-8da9-0620848285fa,김강현,"Kim, Kang-hyun",recording engineer,Person,South Korea,,,,
501ea1e0-5c11-4b68-9b65-bc16955ddb73,岩﨑萌花,"Iwasaki, Moeka",,Person,Japan,Nagasaki,2000-04-24,,Female
50259c88-f747-4279-8d97-694cabde390f,MINNIE,MINNIE,(G)I‐DLE,Person,South Korea,Thailand,1997-10-23,,Female
50435319-54d5-4e0f-a3ca-32f69b77b198,김병석,"Kim, Byung-seok",Megatone,Person,South Korea,,,,Male
505906d7-48ad-4e4d-8256-2dc57585f10a,박남준,"Park, Nam-jun",,Person,South Korea,,,,Male
505d7432-7dbf-4aa5-8499-af11a8171a56,Nathan Boddy,"Boddy, Nathan",,Person,United Kingdom,,,,Male
5069c6d5-940d-4eb4-b19f-622457e0bb96,Jay Baumgardner,"Baumgardner, Jay",,Person,United States,,,,Male
506c92c3-0d1f-4bc9-b6ee-848c99ef5fd4,Girls' Generation-TTS,Girls' Generation-TTS,Girls' Generation subgroup,Group,South Korea,Seoul,2012-04-29,,
507264a3-afa7-4bca-a68e-64c4061d84ba,近藤萌恵里,"Kondō, Moeri",,Person,Japan,Nagano,1997-04-25,,Female
507eecb6-9a1a-43c0-9ff8-9fa0b617ee31,Josiah Woodson,"Woodson, Josiah",,Person,,,,,
5086c1fa-5319-40ba-a50d-b6795d62c3a5,Sean Davidson,"Davidson, Sean",,Person,United States,,,,Male
508a7f4b-d153-400d-8e79-a2dba1421a11,KWON EUNBI,KWON EUNBI,,Person,South Korea,Geumcheon District,1995-09-27,,Female
5095b48f-7e91-4848-9a3d-ad6023c1b232,David Loucks,"Loucks, David",,Person,United States,,,,Male
5098f714-3a14-4b55-a2d9-51f52174247c,Jesus Martinez,"Martinez, Jesus",horn,Person,,,,,
509d1ba6-dcf4-4ed1-a422-157ecdffef72,Stargate,Stargate,Norwegian production/songwriting team,Group,Norway,Trondheim,1996,,
50a133af-2708-4a8f-9edd-663781cf4ad8,Michael Tucker,"Tucker, Michael",engineer,Person,United States,,,,Male
50ac310f-7b33-4fea-bef2-4c772b96c700,Cambo,Cambo,,Person,,,,,Male
50ad571a-1619-45cf-9a60-2e2cd61df5dd,Pom Poko,Pom Poko,,Group,Norway,,,,
50b7f40e-f11d-465c-9298-b0cd48fff9c7,Katie May,"May, Katie",engineer,Person,United Kingdom,,,,Female
50b88d5f-f165-47dc-b9e3-f35e18fcffca,Nina Ann Nelson,"Nelson, Nina Ann",,Person,,,,,Female
50b95bb6-dcdc-4424-ba3b-e48692d954bf,Brian Kennedy,"Kennedy, Brian","US composer, producer, multi-instrumentalist",Person,United States,Kansas City,1983-08-08,,Male
50ba1d1a-3deb-47a9-946a-e32987461201,The Jon,"Jon, The",Steam Powered Giraffe,Person,San Diego,,,,Male
50c105c3-4923-46a4-9b8a-7e9f563ee6f3,Russell Javors,"Javors, Russell",,Person,United States,,1952-06-13,,Male
50c2e87b-abb6-4ac3-a498-c509467689a0,Fly to the Sky,Fly to the Sky,,Group,South Korea,Seoul,1999,,
50c71d28-7191-46d4-ba62-1add15e6517b,石井彩夏,"Ishii, Ayaka",,Person,Japan,Kanagawa,1991-06-24,,Female
50c8168b-763c-4e81-94c8-e867cdd87626,danke,danke,Korean lyricist team,Group,South Korea,,,,
50d2a0f3-ef7a-4569-84c0-e11a07bcfe83,Alex Williams,"Williams, Alex",engineer,Person,Los Angeles,,,,Male
50d5d570-12e5-4700-8128-05288196636b,Calvin Langman,"Langman, Calvin",,Person,,,,,
50dd2132-620c-4639-bffd-1643ffbe20f6,宇佐美友紀,"Usami, Yuki",,Person,Japan,Saitama,1984-12-06,,Female
50e0ba8b-a870-450c-93ae-dc0370cdf4b2,Angela Lee,"Lee, Angela",violinist,Person,,,,,Female
50e16be3-1fd6-41cf-9f59-cc2f43567ebf,Chris Bishop,"Bishop, Chris",engineer,Person,,,,,Male
50e78f09-da79-451d-8adc-8bdcdf0db151,Tom Rutley,"Rutley, Tom",,Person,United States,,,,Male
51056d9d-f710-460b-826a-b791a6b50f22,Roland Bautista,"Bautista, Roland",,Person,United States,,1951-05-30,2012-02-29,Male
510fb97a-47ce-4142-bbf0-da8b169145ce,菊地最愛,"Kikuchi, Moa",,Person,Japan,Nagoya,1999-07-04,,Female
511c533d-d5f5-4b00-8bc8-b45344fca524,Amy Ray,"Ray, Amy",,Person,United States,Decatur,1964-04-12,,Female
512acc61-05cb-41b7-aca4-99e7e1abbd63,Susan Melton,"Melton, Susan",Peggy Lee,Person,United States,,,,Female
512ad304-ae91-4162-a2aa-937d68192dd5,Denzil Remedios,"Remedios, Denzil",,Person,Toronto,Kenya,,,Male
5131c635-5af1-4eac-8936-9d4d31e5929d,Rekl,Rekl,Korean Music Composer,Person,South Korea,,,,Male
5133507c-efe5-42f9-8d36-1f73a8e5af5e,Joe Lawrence,"Lawrence,Joe",music producer,Person,,,,,Male
5139d541-5d2c-4e4a-804d-b4437d985be0,종섭,Jongseob,,Person,South Korea,Paju,2005-11-19,,Male
513f7dd3-1987-4c8d-a44e-9f770a526ba9,Rick Wills,"Wills, Rick",,Person,United Kingdom,London,1947-12-05,,Male
5155ffc1-8ebc-4ac4-831f-d4132f15bbad,ICHILLIN',ICHILLIN',South Korean girl group,Group,South Korea,Seoul,2021-09-08,,
516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,Fall Out Boy,pop punk band,Group,United States,Wilmette,2001,,
516d9723-5d7d-4d8b-8032-5b1702f128c0,江口愛実,"Eguchi, Aimi",,Character,Japan,Saitama,1995-02-11,,Female
5170d616-35cc-4c29-a9a3-4435128b397b,Gotham,Gotham,,Person,,,,,
5172de35-bba2-4a22-8af7-80f14dd3ec5b,Marista Stubbs,"Stubbs, Marista",,Person,,,,,
5180f77d-cd2e-423e-94ba-67fc95c11e19,Ammar Malik,"Malik, Ammar",,Person,United States,,1987-06-22,,Male
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,Black Sabbath,Black Sabbath,English heavy metal band,Group,United Kingdom,Birmingham,1968-09,2017-02-04,
5191f332-8c44-4775-a070-d517cf7e5ecb,Mick Fleetwood,"Fleetwood, Mick",,Person,United Kingdom,Redruth,1947-06-24,,Male
51a0937c-ce27-4d19-aaa4-19a4aa3adfc7,이지,E.Ji,ICHILLIN’,Person,South Korea,Bupyeong District,2000-11-08,,Female
51bc2995-8858-4c46-9703-62a7b32d4508,정동윤,"Jung, Dong-yoon",,Person,South Korea,,,,Male
51c65e0d-76d7-4c93-9a18-2e72e36415ba,Chris Lord-Alge,"Lord-Alge, Chris",,Person,United States,,,,Male
51c76d97-0635-433c-b26d-66beb81657f8,Lord Huron,Lord Huron,,Group,United States,Los Angeles,2010,,
51c8d84c-eba2-450b-b565-9ed6be321912,Kobee,Kobee,South Korean producer,Person,South Korea,,,,Male
51c912c5-9629-4e63-bb7a-954409dd27a5,Brett Kramer,"Kramer, Brett",drummer,Person,,,,,Male
51d9286e-999c-4a82-b3cb-5db3601d32d4,Adien Lewis,"Lewis, Adien",,Person,,,,,Male
51f30a96-9fa2-4078-99bb-db2a1cdd9aeb,BLACKSWAN,BLACKSWAN,South Korean girl group fka RANIA,Group,South Korea,South Korea,2011-04-06,,
52009882-e86f-4577-a5c1-7a04a67ce0fc,Vanessa Silberman,"Silberman, Vanessa",,Person,,,,,Female
5207e0ef-1a66-47fb-9a9e-b6eb7ec1c407,Bob Malach,"Malach, Bob",US jazz saxophonist,Person,United States,Philadelphia,1954-08-23,,Male
5208f54e-4550-4924-9b73-7ac7a0840501,浦野一美,"Urano, Kazumi",,Person,Japan,Saitama,1985-10-23,,Female
522b1379-1b69-435e-a2f7-b9c44069815f,Danny Kortchmar,"Kortchmar, Danny",,Person,United States,New York,1946-04-06,,Male
522faac0-7bf8-4812-9981-8e70d1e7f907,Yoshio Tamamura,"Tamamura, Yoshio",,Person,Japan,,,,
52320bb6-2465-4c3c-a7fe-60b093bd55c8,Thomas Lohmann,"Lohmann, Thomas",drummer in Kraftwerk,Person,Germany,,,,Male
5232bf53-696b-47c4-bf0e-df596fd9d451,Chris Holsten,"Holsten, Chris",,Person,Norway,,,,Male
5238090d-edf7-4edd-b51c-6b5aac475872,河野純喜,"Kono, Junki",,Person,Japan,Nara,1998-01-20,,Male
5238f62d-352d-4185-be48-a2572ec15c58,François Chevallier,"Chevallier, François",,Person,France,,,2009-09-15,Male
523eade8-1313-493b-bf99-2bd9d26795aa,Ari PenSmith,"Pensmith, Ari",,Person,United Kingdom,London,1992,,Male
5242dbb4-0e12-47c4-a5ab-b791c1df1bab,Chris Solberg,"Solberg, Chris",,Person,United States,,,,Male
52494f9b-789d-4467-bcaf-9915e70cc8f6,Rina Sawayama,"Sawayama, Rina",,Person,England,Niigata,1990-08-16,,Female
525d9d97-d854-40d2-a91b-b0367c39a3c4,Tawl Ross,"Ross, Tawl",,Person,United States,,1948-10-05,2024-01-03,Male
525f1f1c-03f0-4bc8-8dfd-e7521f87631b,Charlie Puth,"Puth, Charlie",,Person,United States,Janesville,1991-12-02,,Male
52655ee3-0c9e-4dfa-b3c9-b1edefebda62,Candace Sosa,Candace Sosa,Kpop writer,Person,,,,,Female
526a6127-7f4e-4797-8ae9-927a6e29e2d0,Joe Sample,"Sample, Joe",,Person,United States,Houston,1939-02-01,2014-09-12,Male
52735bac-3018-45ad-9cee-7f62042ba08f,Leah Haywood,"Haywood, Leah",,Person,Australia,New Zealand,1976-08-16,,Female
527973c7-9a9f-40bf-a52c-8cc2a7115c1a,THE BOYZ,"BOYZ, THE",South Korean boy group,Group,South Korea,Seoul,2017-07-04,,
528b71eb-549e-49a8-b4dd-158aeb7cfdda,Kala Balch,"Balch, Kala",,Person,United States,,,,Female
529b1e78-4d4c-4fec-9758-57810156a2c8,Jack Hammer,"Hammer, Jack","Earl Burroughs, co-wrote Great Balls of Fire",Person,United States,New Orleans,1925-09-16,2016-04-08,Male
52a6be71-904a-42d4-a81b-ff62f8fe8da8,Andrew Taggart,"Taggart, Andrew",,Person,,Portland,1989,,Male
52b3832d-0e40-4ff3-896c-996c5b327b31,Andrew Frampton,"Frampton, Andrew",,Person,United States,,1967-02-28,,Male
52cef0f5-3ba8-44b1-9f53-42357a8667ee,김채아,"Kim, Chae-ah",,Person,South Korea,,,,
52d9c6a4-40ef-42ef-86a1-8e07cb4e0de1,Dave Bayley,"Bayley, Dave",Glass Animals,Person,United Kingdom,,,,Male
52de022d-5401-427f-8301-ff1b8be11a7a,Nigel Godrich,"Godrich, Nigel",English record producer,Person,United Kingdom,Westminster,1971-02-28,,Male
52e5c45d-5499-4e19-ab4e-5bb3e323d4d3,David Krebs,"Krebs, David",,Person,United States,,,,Male
52fb6f84-a71f-4e08-bedf-ffa7c0006400,Tom Pigott-Smith,"Pigott-Smith, Tom",violinist,Person,United Kingdom,,,,Male
531945f0-aae9-4840-b7eb-a3ae3d451a84,Marjorie Grande,"Grande, Marjorie",,Person,United States,New York,1925-10-12,,Female
5323d096-4656-4b2e-bcbc-cba3b8c10e12,Miles Walker,"Walker, Miles",engineer,Person,United States,,,,Male
5334edc0-5faf-4ca5-b1df-000de3e1f752,St. Vincent,Saint Vincent,,Person,United States,Tulsa,1982-09-28,,Female
53436011-61db-4991-b12f-a8894acad5b3,Marisa Kuney,"Kuney, Marisa",,Person,United States,,,,Female
534ef7b1-28c4-40dd-95c4-ec7e366273ee,Beatrice Philips,"Philips, Beatrice",violinist,Person,United Kingdom,,,,Female
535153a8-4f6c-4485-a821-b828a708d925,Valeria Del Prete,"Del Prete, Valeria",,Person,,,,,
53553aa4-ef22-4c96-a034-c517e9cb996a,Steve Wolf,"Wolf, Steve",,Person,,,,,Male
5357fec4-36c3-40ff-82d1-fb255d1df5f8,David Arkwright,"Arkwright, David",,Person,Los Angeles,,,,Male
535afeda-2538-435d-9dd1-5e10be586774,"Earth, Wind & Fire","Earth, Wind & Fire",,Group,United States,Chicago,1969,,
535fc75b-39f1-4a29-a7e0-6169d41c41ac,Meez,Meez,mixer,Person,South Korea,,,,
53667d09-b143-43db-acb9-93fa80f5947e,御供茉白,"Mitomo, Mashiro",,Person,Japan,Yamagata,2005-11-25,,Female
53717b9b-62ab-4d83-94dd-e559164e10dc,Philly Joe Jones,"Jones, Philly Joe",US jazz drummer,Person,United States,Philadelphia,1923-07-15,1985-08-30,Male
537569a5-49b3-459b-b493-569f8129e1ef,Dawn Elektra,"Elektra, Dawn",,Unknown,,,,,
537b0412-c2b6-4634-b5bd-86be56a3913b,Bård Bonsaksen,"Bonsaken, Bård",,Person,,,,,Male
5385b774-61d3-4df4-b8a0-8fde9f695ba6,Sarah Dash,"Dash, Sarah",,Person,United States,Trenton,1945-08-18,2021-09-20,Female
538c26da-fc20-4c53-8c52-7e14ead9395b,Meghan O'Neil,"O'Neil, Meghan",vocalist for Punch / Super Unison,Person,United States,,,,Female
53910e68-1601-4b67-9651-d081b94bdfae,Blackcell,Blackcell,"Mathias Johansson, songwriter and producer",Person,,,,,
53a99654-cd1d-4af8-a24d-be8bac779c0f,市川愛美,"Ichikawa, Manami",,Person,Japan,Tokyo,1999-08-26,,Female
53ba7b2d-06c4-432a-81cc-ca7525adfec1,Ariel Rechtshaid,"Rechtshaid, Ariel",,Person,United States,Los Angeles,1979-03-23,,Male
53be8ba6-8be8-4e3b-8b20-f83c08ecf124,鹿晗,"Lu, Han",,Person,China,Beijing,1990-04-20,,Male
53bfb64c-c6fb-461f-be0e-99de0b0d7c63,BUMZU,BUMZU,,Person,South Korea,Seoul,1991-11-08,,Male
53bfc28e-2c48-4776-8949-1953c78dd187,中田ヤスタカ,"Nakata, Yasutaka",,Person,Japan,Kanazawa,1980-02-06,,Male
53c25926-b6da-41fc-a00f-43550a20433b,梅田彩佳,"Umeda, Ayaka",,Person,Japan,Kitakyūshū,1989-01-03,,Female
53c2b8eb-f271-411a-9333-739befd866ca,Brian Garten,"Garten, Brian",,Person,United States,,,,Male
53c57755-d90d-4a24-8d97-61e9c94e3d45,수민,SUMIN,STAYC,Person,South Korea,Pohang,2001-03-13,,Female
53e40f93-f4af-4f8c-819c-7bbe4b6f0a1c,Lindsey Stirling,"Stirling, Lindsey",,Person,Los Angeles,Santa Ana,1986-09-21,,Female
53ea368e-2c85-4f58-ae1f-3a2dc57caaac,駒谷仁美,"Komatani, Hitomi",,Person,Japan,Saitama,1988-12-16,,Female
54011a5c-c90e-4948-a5f6-fca3811e8205,"Aaron ""A Train"" Smith","Smith, Aaron ""A Train""",,Person,United States,,,,
5405c9b1-0e37-4a43-a3a6-626c666477b3,"Roberto ""Tito"" Vasquez","Vasquez, Roberto ""Tito""",,Person,,,,,Male
542cc2a7-e78b-46f6-9214-5d2dbfd125d6,John Netti,"Netti, John",,Person,,,,,
542cdf59-a608-41a1-b72d-2e0428224134,Maximite,Maximite,,Person,South Korea,,1990-04-22,,Male
542d910a-8a59-4fae-bbcc-0d0a03ba41a9,J.A.C. Redford,"Redford, J.A.C.",,Person,United States,Los Angeles,1953-07-14,,Male
5431820e-fafa-4b73-a7d2-8b1753196794,Eyvonne Williams,"Williams, Eyvonne",,Person,,,,,Female
54365934-12a5-43ce-8347-d9d6a8f06d6b,규현,Kyuhyun,,Person,South Korea,Seoul,1988-02-03,,Male
543b6a51-3802-4fd7-811d-e5bd76daffed,Scott Harris,"Harris, Scott",singer songwriter,Person,United States,,,,Male
5450fc76-2f7b-400e-adf0-d9bdf6f3978c,Mike Strange,"Strange, Mike",engineer,Person,United States,,,,Male
545b891e-bfc4-4a8a-8e7d-2e4b7dfae046,Michael Getlin,"Getlin, Michael",,Person,United States,,,,Male
546b7d40-2134-4e30-a239-a1b34fef42bc,Donnie Dacus,"Dacus, Donnie",,Person,United States,Pasadena,1951-10-12,,Male
547893bd-96ed-4bc2-ab2d-7e3c0f81f431,Yung Exclusive,Yung Exclusive,producer,Person,,,,,Male
54799c0e-eb45-4eea-996d-c4d71a63c499,Ella Fitzgerald,"Fitzgerald, Ella",,Person,United States,Newport News,1917-04-25,1996-06-15,Female
547ba6b7-05dd-40ee-85b8-aaa7cea922ff,James Boyd,"Boyd, James",UK viola player,Person,United Kingdom,,,,Male
54821279-8b7f-412b-8fa8-ab8398524a2d,David Stewart,"Stewart, David",english singer-songwriter,Person,United Kingdom,,,,Male
54838328-cd85-4d04-a741-e65ea1076c90,Christopher Jackson,"Jackson, Christopher",musical theater actor,Person,United States,Cairo,1975-09-30,,Male
5497eac9-33fd-4dd8-b815-7f1a9337cd19,豊田早姫,"Toyoda, Saki",,Person,Japan,,1993-09-08,,Female
549856f3-bb93-4089-a54e-eb258f78d0b3,Range of Motion,Range of Motion,US house artist John Wicks,Person,United States,,,,Male
549a6152-19ee-480c-8fff-cde87cc55b9d,Esbjörn Öhrwall,"Öhrwall, Esbjörn",,Person,Sweden,Stockholm,1970-02-02,,Male
549c659d-bd39-4acd-b664-d0691036e71a,CL,CL,Korean singer-songwriter and rapper,Person,South Korea,Seoul,1991-02-26,,Female
54b4ea3c-114c-477c-bffa-0b471031ce93,Sivert Hjeltnes Hagtvet,"Hagtvet, Sivert Hjeltnes",engineer,Person,,,,,Male
54ba1987-1dcf-4077-8216-31149f8650ff,Dez Dickerson,"Dickerson, Dez",,Person,United States,,1955,,Male
54c1f74e-2cd7-481d-9d31-7808fc2dbf05,Manny Marroquin,"Marroquin, Manny",,Person,Los Angeles,Guatemala City,1971-09-21,,Male
54c28449-b156-4cfb-a04b-8cffc6b744bd,한유진,"Han, Yu-jin",,Person,South Korea,,2007-03-20,,Male
54c64bd6-81b6-4fba-bc65-4541a7af3be7,Ryan Nasci,"Nasci, Ryan",,Person,,,,,Male
54d8e9a4-277b-4d3b-8ca1-a79863c1e379,Pdogg,Pdogg,,Person,South Korea,Changwon,1983-09-19,,Male
54fc0558-12b5-4854-9d57-9441bcd73a72,Kim Petras,"Petras, Kim",,Person,United States,Köln,1992-08-27,,Female
54fe1f7e-ccfb-4230-a805-fb653166f7bf,Paul-Marie Barbier,"Barbier, Paul-Marie",,Person,,,,,Male
54fe5175-bdf0-46b6-9732-ee8bf2fb9bcb,John Munson,"Munson, John",,Person,,,,,
5508f811-b2f4-43f3-9406-e3fcdc9da586,David Hungate,"Hungate, David",,Person,Canada,,1948-08-05,,Male
550c9992-8be5-4201-9058-157cdfdce20d,"Michael ""1NST1TUT10N"" Barry","Barry, Michael ""1NST1TUT10N""",,Person,,,,,
5512f482-4c8e-4df7-a8f8-a262d47cdabe,Mike Makowski,"Makowski, Mike",,Person,,,,,
551366ce-4ea1-4863-aa1d-fc434ba116c3,Tinashé Fazakerley,"Fazakerley, Tinashé",,Person,United Kingdom,Harare,1984-04-04,,Male
55178901-df99-4593-bd8b-d16743e2bc6e,Kristin Marie,Kristin Marie,,Person,Norway,,1991-05-19,,Female
551d0bb3-984d-4c9d-b9fb-1fe5d5e94ec7,Cardo,Cardo,producer,Person,Robbins,Denver,1984-09-24,,Male
55257d38-a9de-4618-bc0d-b23eaaf77969,Pete Wolford,"Wolford, Pete",,Person,,,,,
552b138d-40ae-4c49-b01c-0db5d10148d4,Keyz,Keyz,US record producer James Foye III,Person,United States,Buffalo,,,Male
5531c98d-5250-4b40-ac71-d3723f2ccc44,Monique Donnelly,"Donnelly, Monique",,Person,United States,,,,Female
55441123-89a2-49ab-ae3f-df7a3e86835a,Maná,Maná,Mexican rock group,Group,Mexico,Guadalajara,1986,,
554988f2-e8b5-4ba6-a20a-785f4b0b1c01,Mike Zirkel,"Zirkel, Mike",,Person,United States,,,,Male
55620d0e-0f17-41a4-abe7-57b450b38bf6,fireBear,fireBear,KR producer,Person,South Korea,,,,
55749907-8c0f-4b41-aec9-697e5dc9413e,Jake Torrey,"Torrey, Jake",,Person,,,,,Male
5577fd01-1c1d-42e0-9fd5-7699ef966b0b,V-Phorms,V-Phorms,,Person,,,,,
55783d92-0646-4204-a638-a740e5f6d4dd,고원,Go Won,,Person,South Korea,,2000-11-19,,Female
557a655d-80da-4f96-a445-a3b0d020d698,Pour Homme,Pour Homme,,Person,,,,,
557b0c60-295a-4f8f-9138-ab2257025f77,Tom Coyne,"Coyne, Tom",mastering engineer,Person,United States,Elizabeth,1954-12-10,2017-04-12,Male
557e2afa-96c5-4830-aed7-bab18faf4cb1,Sophia,Sophia,KATSEYE,Person,United States,Manila,2002-12-31,,Female
557ec97f-7884-482e-9212-80049c87c11e,Jason Gossman,"Gossman, Jason",,Person,United States,,,,Male
558302b1-07ae-4be1-9edb-2a2b1f036313,Roger Taylor,"Taylor, Roger",Queen drummer,Person,United Kingdom,Dersingham,1949-07-26,,Male
5586921d-68c1-409c-86c5-b98b1e35d7f6,Remee,Remee,"Danish producer, composer and songwriter",Person,Denmark,,1974-11-08,,Male
558942b0-28bf-4c1b-be3c-bd33382c2e7b,Billy Greer,"Greer, Billy",,Person,United States,Surgoinsville,1952-01-26,,Male
558c99a7-5430-47c1-aae6-840a60e1ad22,Haley Breland,"Breland, Haley",,Person,,,,,
559863d7-5c09-4039-906d-a0a28d6fd31d,Jimi Maroudas,"Maroudas, Jimi",,Person,,,,,
55a0c091-aefe-44ef-bbb6-673e2318d6cd,이지원,"Lee, Ji-Won",arranger,Person,,,,,
55a4a380-99b3-480a-8dfd-7558f8bd88ed,Niko Bolas,"Bolas, Niko",,Person,United States,,,,Male
